,aRarity,mRarity
46847,881.28,5496496.1
46850,541.21,154335.64
46885,419.6,327042.25
46887,469.57,58588.46
46896,340.35,142471.39
46918,228.99,23969.46
46929,1148.96,717344.62
46930,391.67,93753.08
46937,255.0,122114.51
46938,216.73,83245.5
46951,287.08,329119.71
46960,217.41,45007.69
46973,199.99,51417.32
46974,322.07,268278.44
46985,372.36,178338.34
46986,327.61,415459.19
47007,306.31,63351.97
47021,236.74,43870.68
47026,403.96,207002.14
47028,201.38,27049.76
47030,173.15,14551.55
47036,22036.78,48295401.78
47055,300.19,223222.63
47056,229.65,29112.95
47068,308.38,189118.39
47077,274.97,411534.95
47080,287.97,258691.67
47082,287.89,137354.16
47098,244.35,68730.38
47112,214.37,37007.75
47119,253.02,106990.58
47121,483.26,114949.47
47133,199.9,43831.22
47135,244.85,64360.73
47137,250.89,37369.5
47139,244.18,108385.1
47160,574.32,1253049.26
47162,539.14,207559.76
47175,202.22,24396.26
47193,327.17,173670.64
47194,567.61,103546.96
47203,202.73,59834.35
47206,190.0,58322.74
47221,405.83,670800.92
47229,274.94,58182.81
47233,372.83,152386.52
47238,898.32,1076692.99
47252,289.43,73003.7
47254,344.85,384007.94
47255,189.38,30241.21
47262,342.91,186832.67
47263,1833.28,344093.34
47264,378.07,340020.05
47270,248.95,81718.84
47304,160.03,19152.65
47307,629.14,922823.37
47325,211.9,40852.26
47359,448.39,204723.03
47362,346.51,296994.03
47366,382.96,237838.71
47367,210.07,66379.15
47370,668.95,326329.36
47391,1123.97,844310.25
47399,655.45,537768.64
47413,571.83,1572387.79
47414,227.55,64191.71
47418,320.42,257370.55
47442,1876.07,89998.83
47462,355.04,234733.89
47471,240.6,161929.94
47474,329.01,282372.03
47475,439.8,466936.87
47479,362.05,45923.24
47492,278.42,67705.24
47495,4440.77,1293674.96
47496,403.29,173742.25
47504,265.55,41925.67
47515,543.07,542123.86
47526,319.92,789355.02
47541,285.98,68216.17
47544,401.2,230034.02
47547,198.23,20689.59
47550,335.75,595473.11
47552,344.51,197973.65
47562,273.22,128076.93
47597,373.8,598624.13
47598,170.17,10486.17
47600,339.96,227858.63
47603,324.06,213693.08
47607,194.19,33094.86
47610,184.26,24910.93
47646,248.53,34433.74
47648,250.85,139481.91
47649,238.57,173979.68
47655,224.45,36415.96
47672,341.21,133424.07
47678,196.57,15618.2
47691,175.08,31753.9
47705,293.76,327763.17
47707,465.98,506104.56
47718,299.94,67700.87
47721,655.71,66474.41
47727,313.94,116047.68
47742,309.76,166809.59
47752,349.14,193652.29
47753,549.9,1110862.2
47763,235.1,34085.73
47791,230.74,66784.17
47801,346.36,328027.8
47840,260.98,116583.78
47843,392.62,204946.02
47850,203.37,32029.51
47872,282.5,520177.55
47881,219.07,61267.61
47885,445.22,265293.01
47890,335.96,308122.43
47904,246.3,73852.19
47906,528.08,294553.82
47910,204.03,18113.03
47915,266.12,173204.97
47917,270.7,289410.43
47925,530.34,1706958.18
47932,256.86,92690.19
47933,325.25,223939.54
47938,423.31,304338.15
47950,298.88,82964.31
47957,348.03,27732.15
47961,526.47,53782.38
47971,290.91,82270.5
47978,519.54,909886.8
47989,232.29,74561.59
47992,170.16,10595.91
48008,973.86,262787.39
48014,451.64,104158.27
48028,313.63,137540.93
48029,666.14,4205731.63
48050,410.68,210148.5
48065,341.59,347093.18
48066,186.35,12879.87
48072,332.56,456786.15
48079,429.68,737992.45
48089,341.74,708230.52
48097,232.34,48446.61
48128,214.17,17249.5
48136,414.04,533811.53
48140,533.06,543883.19
48142,288.09,195052.04
48144,479.07,594318.91
48145,174.8,19587.38
48157,419.43,248830.2
48169,393.0,1001071.13
48191,293.49,178772.04
48197,326.66,339012.64
48201,535.89,251913.69
48204,291.41,179592.05
48217,322.88,129336.46
48220,289.95,259701.39
48241,279.12,170037.62
48242,301.85,280028.16
48253,506.48,128964.84
48261,303.39,186292.75
48262,200.59,40594.3
48272,219.45,53599.61
48274,187.24,45044.35
48279,297.47,212893.13
48281,533.32,491080.62
48289,259.7,128227.17
48293,408.53,173171.54
48302,309.08,231473.31
48308,196.13,28291.38
48315,284.15,138718.23
48318,250.91,88368.47
48319,173.87,9017.36
48329,2133.82,679862.41
48337,570.06,264707.09
48347,196.1,31397.53
48359,362.92,164137.94
48377,287.65,101713.76
48420,286.26,312495.05
48423,287.6,78021.57
48426,184.17,40187.19
48428,222.77,72097.66
48433,291.76,289659.67
48438,185.28,38841.85
48439,172.52,19587.68
48441,250.0,61740.97
48450,426.96,540474.82
48454,332.01,50934.18
48463,387.24,265564.86
48494,242.93,89099.77
48495,267.73,169114.9
48502,349.04,233311.88
48525,153.24,6795.52
48531,593.63,155900.94
48569,423.6,176826.19
48584,443.89,723815.53
48600,259.46,200325.32
48612,205.87,13297.16
48641,295.3,173545.94
48657,234.55,31485.48
48663,219.5,28550.87
48666,247.55,139154.53
48669,236.16,81275.74
48670,261.18,247947.4
48682,217.74,21476.16
48709,204.92,50818.53
48721,174.52,17556.75
48734,258.48,58181.0
48758,2524.79,452288.78
48769,375.65,720117.74
48779,229.1,80035.9
48785,417.84,76115.2
48801,882.99,616555.49
48802,248.7,93030.69
48804,220.41,62822.61
48810,226.05,52499.81
48819,198.19,28376.7
48831,446.27,402397.88
48833,281.93,171882.83
48839,905.59,8285484.66
48841,274.31,96852.96
48862,360.58,171817.94
48871,231.28,78906.59
48883,795.21,148614.46
48887,569.49,556611.92
48903,450.87,705239.24
48924,262.78,21695.96
48925,268.18,173828.13
48931,398.53,82180.09
48939,407.76,43881.23
48941,288.67,132946.9
48948,749.02,366039.19
48950,214.45,25724.02
48958,274.23,128635.66
48967,205.21,112419.57
48974,319.9,131935.48
48987,503.04,131466.87
48988,722.14,834522.97
48990,237.48,106294.96
49000,349.34,550094.75
49009,174.73,10585.68
49022,238.34,40075.44
49029,352.16,94408.37
49034,1920.42,1489826.72
49037,188.87,24650.42
49054,225.78,44131.37
49064,335.88,114717.18
49067,204.46,34794.96
49073,179.52,15834.16
49081,489.51,79862.32
49083,294.24,122420.93
49093,367.98,42556.22
49098,230.49,62254.39
49110,2883.56,597230.34
49117,475.52,1920068.74
49118,415.42,117454.35
49137,225.23,89460.86
49145,223.05,32285.43
49154,232.26,33477.14
49179,352.6,341816.67
49185,494.43,2394484.79
49192,330.02,109503.21
49193,401.14,156936.71
49196,320.18,149203.23
49201,233.91,43743.78
49213,278.04,45727.64
49215,216.38,57643.48
49221,166.22,11280.5
49226,313.47,252005.43
49230,496.99,161111.18
49235,277.12,196761.9
49238,281.15,66857.97
49241,478.63,430283.04
49250,535.49,211533.44
49262,322.56,125291.84
49264,160.48,8396.27
49270,228.43,43908.06
49271,227.65,36060.14
49274,240.13,23665.48
49284,318.15,118863.24
49285,182.46,14970.96
49291,291.94,86435.75
49296,311.09,88428.54
49299,235.78,86395.27
49309,343.74,416416.15
49315,202.69,53946.59
49318,258.87,101603.64
49327,233.37,47688.92
49331,216.9,34652.99
49337,241.03,136337.9
49338,373.2,184556.87
49358,323.16,298895.71
49359,269.65,110483.54
49374,276.59,127588.35
49385,190.82,40403.64
49392,528.08,65585.95
49398,230.88,81119.79
49404,184.49,15187.01
49406,284.33,315340.26
49417,548.19,927340.17
49423,247.79,40488.78
49430,222.82,25674.54
49434,178.41,32625.96
49462,249.6,134996.54
49473,232.83,43042.15
49474,326.44,123993.85
49477,567.03,3726775.68
49484,514.78,482993.09
49488,226.5,58529.27
49509,400.08,533300.93
49512,217.58,78917.31
49515,238.85,127933.75
49517,220.15,33444.29
49518,202.82,23300.44
49529,301.92,210448.11
49535,880.76,148748.77
49539,308.32,180552.65
49546,247.25,131726.75
49550,373.64,60480.32
49556,217.76,47367.43
49560,338.55,111592.48
49564,390.32,812658.65
49570,231.74,37981.56
49583,221.12,142815.61
49585,800.05,7490368.44
49590,552.79,182690.01
49591,215.9,23015.48
49599,232.81,46521.41
49626,239.42,26742.83
49636,438.22,345443.7
49643,273.51,54815.54
49647,372.72,304050.03
49648,239.12,58872.89
49660,170.12,20289.32
49662,189.12,22322.16
49678,227.03,110049.13
49727,344.54,109256.15
49740,236.44,52678.43
49745,473.3,751719.76
49755,250.16,54016.83
49758,280.17,125310.47
49767,247.23,63545.52
49778,182.78,20738.55
49786,293.21,255411.43
49794,202.24,25158.97
49797,303.08,519954.17
49800,238.82,26448.24
49821,210.31,16346.4
49838,342.96,271204.54
49841,267.98,66586.77
49851,228.32,42070.26
49854,221.97,101201.43
49871,294.4,335482.98
49888,269.7,107218.87
49889,183.56,42654.94
49892,628.91,1556899.64
49893,392.27,1358908.48
49895,312.76,216894.86
49897,190.12,20336.44
49901,191.07,24045.66
49913,379.12,50352.62
49915,223.06,23323.58
49916,323.07,466896.0
49917,205.59,32917.85
49920,1406.54,1307350.35
49927,485.86,341549.73
49942,168.16,23341.67
49950,267.25,34392.65
49951,633.24,2167975.53
49957,329.54,123042.02
49959,271.99,93820.01
49960,254.6,76053.79
49964,257.35,52728.61
49966,248.09,27637.79
49973,217.16,41085.54
49985,209.36,77235.43
50000,375.02,60460.56
50010,419.94,107075.07
50020,304.73,23176.94
50024,202.11,53337.66
50025,315.64,144714.32
50032,239.24,93691.94
50035,294.41,190934.13
50043,505.42,381118.63
50059,445.77,157362.75
50082,297.73,98089.72
50107,287.27,182605.64
50115,240.53,232325.55
50118,265.07,118223.82
50140,309.84,232118.76
50142,207.42,9085.18
50146,257.4,156625.34
50147,263.85,296916.53
50150,161.83,11623.23
50152,175.03,16192.13
50174,225.72,84383.01
50180,1514.36,1534535.75
50189,226.27,8599.76
50198,250.83,110176.33
50203,257.0,96133.7
50224,277.89,111238.01
50228,913.45,1962007.18
50232,484.4,1065425.63
50234,201.59,46725.64
50244,195.56,28246.25
50269,482.24,138961.12
50274,301.4,158743.56
50280,261.06,240023.86
50291,197.69,25926.4
50298,267.18,39090.87
50343,243.25,116089.31
50380,254.36,44472.18
50385,292.5,133693.71
50386,779.58,537094.16
50391,197.02,22429.77
50397,216.97,40202.99
50401,200.19,40728.4
50409,250.98,35099.03
50414,276.99,177976.24
50418,435.29,448374.01
50421,272.67,140740.18
50425,574.54,67410.62
50440,202.9,58139.02
50447,267.71,82670.67
50459,233.9,43753.23
50462,488.29,592855.65
50469,538.76,1868909.12
50476,261.0,109955.9
50485,356.91,333332.93
50493,181.19,37211.61
50497,210.25,43378.51
50501,340.97,293522.77
50502,340.92,1300543.95
50506,713.23,466781.13
50508,418.87,304349.52
50517,418.17,440639.66
50520,222.98,47126.35
50523,538.59,558294.64
50526,576.21,377395.1
50528,440.11,71873.69
50542,340.97,201269.05
50546,272.39,132980.37
50548,309.38,146590.59
50549,192.93,19098.35
50550,205.27,14713.73
50555,508.26,74880.28
50558,259.72,97226.62
50565,249.15,90515.65
50570,493.6,650056.03
50571,237.06,28729.65
50572,2809.89,549545.2
50587,231.38,66246.44
50594,178.98,28314.92
50610,237.6,82000.51
50631,396.09,80275.52
50642,218.92,38078.28
50644,474.46,468088.14
50651,878.03,156718.27
50657,528.13,59602.96
50664,327.65,89865.18
50666,222.75,34290.06
50672,211.46,63332.8
50674,246.5,105118.65
50687,293.23,323393.12
50692,281.52,130183.6
50697,238.4,29831.03
50698,1563.52,552176.11
50700,285.47,197010.49
50720,235.57,78846.29
50726,305.47,71248.02
50728,422.91,1078424.47
50729,367.79,95584.96
50745,407.96,720239.56
50746,228.94,38727.18
50748,214.84,41455.73
50761,238.11,35646.12
50781,395.77,821037.17
50791,275.37,61026.99
50806,289.1,113772.89
50807,365.21,105163.15
50821,346.91,63211.6
50834,320.57,179813.89
50839,510.81,287065.27
50842,367.52,309032.28
50845,225.01,72859.38
50848,421.63,61416.85
50851,474.55,153850.08
50856,220.71,83892.56
50860,609.13,431108.74
50887,323.39,151231.08
50895,254.68,257574.49
50901,282.56,56546.25
50903,306.28,146713.84
50937,295.84,127309.27
50946,472.63,377133.04
50953,348.34,443704.86
50965,285.54,150015.91
50970,251.1,39791.97
50975,300.9,94245.66
50976,238.19,65510.07
50982,456.32,886458.23
50985,468.47,152244.89
50993,332.09,384582.19
50997,761.88,2343525.68
51009,245.03,32693.92
51011,403.37,337098.63
51013,163.87,14778.06
51015,532.99,794501.31
51032,281.31,179281.51
51055,417.39,639001.59
51061,241.42,33121.63
51066,1150.92,979686.26
51079,677.92,1705737.61
51095,252.75,54019.54
51097,249.45,128203.74
51099,214.64,54298.14
51114,320.5,449968.63
51120,438.86,77629.38
51123,352.99,325557.6
51134,269.26,177398.5
51135,226.18,19423.33
51137,335.9,115162.44
51146,312.67,121114.12
51156,548.87,1331803.33
51172,389.92,73139.24
51173,235.59,103468.91
51183,267.82,57211.82
51184,383.04,228441.61
51186,227.61,63555.58
51200,264.93,167514.75
51220,184.36,14583.6
51237,214.31,34890.14
51238,253.46,44722.06
51244,266.9,133528.94
51247,471.14,558542.15
51249,258.4,136706.18
51253,247.38,200082.15
51255,449.29,173168.25
51268,189.43,24316.39
51289,523.94,112117.8
51290,392.39,222505.69
51293,196.26,24396.4
51296,158.9,12248.24
51309,274.82,142163.59
51314,367.5,67893.67
51336,374.17,153365.28
51342,163.1,13342.21
51352,401.26,66140.91
51353,387.06,283946.83
51363,280.95,108069.22
51367,271.66,484864.27
51371,367.5,67893.67
51402,233.69,84084.47
51407,200.62,26192.15
51414,739.05,690558.97
51421,294.6,634687.79
51431,284.39,67683.71
51440,582.46,218692.29
51444,270.62,226271.19
51457,232.33,37033.11
51469,389.95,690785.31
51471,296.29,76093.04
51486,267.09,129811.46
51490,269.56,73402.4
51494,515.45,777260.48
51500,200.76,23713.4
51504,309.7,233783.86
51509,272.84,60537.4
51512,329.71,367983.76
51518,451.4,213829.5
51521,525.2,517779.2
51524,266.66,140778.89
51539,223.41,116183.38
51565,239.98,227551.76
51569,355.43,206992.88
51576,609.17,287127.81
51607,265.96,59255.15
51616,257.48,31881.46
51640,224.2,121159.61
51651,339.74,343412.75
51663,228.31,53200.53
51671,362.81,197540.28
51682,490.23,495742.95
51686,186.4,27662.71
51692,216.09,19548.14
51702,472.89,393799.07
51713,337.5,258541.87
51719,253.75,119959.82
51720,367.19,170000.37
51731,302.92,253008.28
51737,375.17,85558.28
51751,295.9,195428.31
51752,254.4,105777.36
51755,295.32,56118.28
51794,1918.75,82311.09
51798,179.47,16381.12
51801,422.4,64954.62
51810,276.29,105156.68
51811,532.69,59184.46
51814,243.94,34805.82
51829,198.98,31788.82
51834,265.04,161985.38
51852,658.45,911747.95
51878,418.34,87240.63
51903,256.42,131737.16
51906,256.64,44319.39
51928,683.08,634458.9
51929,237.13,75749.9
51939,159.99,9924.27
51949,209.11,20170.87
51969,272.58,89031.51
51974,268.0,100715.3
51994,394.92,49389.02
52011,354.97,332068.38
52023,296.37,178214.47
52024,204.34,34692.01
52035,200.11,28380.29
52036,817.86,138157.43
52047,217.57,23498.39
52049,499.07,276977.26
52055,356.63,47914.66
52057,263.83,130896.84
52059,292.68,363283.18
52061,526.94,1157660.65
52064,222.03,34954.38
52081,865.02,897068.68
52091,190.05,30594.99
52107,254.77,87218.86
52110,358.82,139720.45
52149,628.28,1011819.8
52151,259.22,31148.8
52155,203.76,28817.11
52158,529.83,210217.02
52167,280.09,558603.08
52170,450.64,329643.89
52174,269.44,48857.65
52185,456.9,34051.08
52193,243.2,102006.56
52194,303.48,76079.94
52203,434.97,245156.33
52221,575.74,70562.26
52227,170.63,28817.08
52230,441.25,187024.65
52249,290.49,595953.37
52250,282.65,40571.96
52262,439.95,299780.79
52264,317.82,856905.81
52272,285.02,57658.52
52276,298.37,71709.22
52277,180.07,36576.88
52282,220.84,56698.37
52296,354.23,413763.45
52298,228.01,106678.22
52304,189.38,19048.98
52305,268.38,116776.17
52313,232.76,62383.86
52325,459.64,254401.87
52327,664.85,617569.93
52328,598.22,4717640.76
52341,303.4,279603.51
52344,2920.92,335712.46
52345,281.32,206858.13
52350,312.97,112759.25
52366,470.28,1031124.92
52416,283.3,43436.29
52442,298.03,113737.39
52443,258.15,103751.63
52447,297.06,139516.15
52449,215.75,37726.96
52488,227.19,75017.78
52494,421.07,197125.07
52495,343.12,238166.38
52496,372.96,187369.77
52503,316.27,253215.05
52505,188.92,32885.06
52520,324.57,80439.23
52549,430.55,140513.54
52550,302.22,172678.72
52552,180.08,18694.21
52555,412.97,157828.98
52556,502.14,91386.06
52569,496.23,141819.37
52582,287.44,117577.05
52585,354.09,841012.99
52604,537.0,227883.14
52625,441.55,558205.12
52652,287.47,478966.75
52654,200.96,35663.12
52661,286.62,122823.52
52670,326.37,217087.72
52687,477.58,283284.57
52691,557.7,130501.84
52695,684.63,59801.67
52704,412.45,348388.61
52748,260.63,44763.73
52764,189.1,21749.34
52769,712.95,204998.5
52778,241.69,38438.68
52794,176.43,19181.91
52808,241.82,66129.26
52835,250.22,92374.21
52847,199.59,51553.41
52849,273.05,62849.2
52850,311.58,102010.88
52854,359.49,535556.24
52857,533.94,976942.62
52881,309.44,183440.9
52885,636.88,219677.6
52927,210.69,55569.71
52942,224.51,136510.99
52959,262.12,170689.83
52984,188.82,28185.99
52985,786.73,409864.16
52987,432.45,766357.01
52990,437.65,126718.46
52991,257.49,85481.09
52999,168.61,9288.66
53000,358.76,38323.35
53001,352.14,24649.99
53002,224.39,114865.81
53008,903.94,207534.77
53009,395.58,245551.31
53027,446.91,413339.19
53046,193.29,32684.86
53061,480.54,243338.98
53064,318.48,171378.88
53076,299.24,111054.16
53088,251.75,64708.72
53099,431.63,502040.02
53102,594.97,3639975.5
53112,234.55,49726.86
53144,239.6,33631.64
53167,413.57,165370.08
53186,230.27,11927.48
53190,315.29,162239.68
53193,216.41,24902.06
53209,266.75,50736.55
53223,537.11,790575.92
53224,424.16,570824.0
53226,204.24,50948.99
53280,590.93,600263.35
53283,273.27,51415.07
53295,303.35,59274.02
53296,378.11,41104.51
53311,194.2,19942.07
53313,326.92,373228.81
53321,213.38,15953.47
53326,376.32,71008.02
53367,262.96,77587.55
53378,357.86,63082.45
53383,342.36,32051.52
53385,728.01,426236.29
53446,326.82,68989.53
53451,282.82,125912.89
53484,257.92,101337.3
53546,464.71,122993.42
53584,230.23,74645.35
53590,451.4,522961.8
53592,543.73,166128.49
53598,554.61,163729.09
53601,201.25,28779.67
53608,299.65,556687.73
53622,234.19,45804.5
53632,623.79,354215.94
53633,163.99,9143.37
53639,749.49,99203.25
53640,202.07,24932.72
53646,301.49,92570.38
53649,480.44,125607.7
53650,554.0,1297673.95
53663,284.05,118109.97
53667,2216.7,1862966.37
53676,881.6,1959314.4
53679,291.56,231986.51
53682,543.12,47936.68
53683,226.32,103668.11
53692,498.28,351364.21
53693,338.75,236623.8
53712,335.98,240172.65
53755,298.61,160289.52
53763,254.48,78284.4
53768,538.55,115677.32
53769,371.41,58910.34
53770,329.24,423640.51
53778,616.19,692773.05
53784,246.0,146811.34
53788,328.77,34368.47
53816,488.21,1112360.71
53834,243.75,18736.67
53842,302.74,255991.7
53848,306.04,70941.19
53868,204.82,44743.63
53877,912.09,1384038.94
53895,290.7,93748.76
53902,515.86,420502.92
53909,312.48,119895.58
53928,241.82,207787.58
53931,193.79,14734.96
53940,230.75,66564.7
53943,351.35,406045.03
53947,383.89,337499.58
53967,723.84,234771.72
53983,492.36,132391.22
53992,2628.07,2080496.03
53993,486.77,844427.72
54003,280.18,92119.99
54028,207.67,86412.59
54043,572.27,986759.29
54046,267.73,100783.65
54050,225.86,80629.29
54060,298.15,130749.72
54077,257.16,113651.01
54079,221.17,42613.16
54095,497.57,481449.32
54105,286.27,150109.15
54108,252.36,91048.8
54109,283.17,145923.44
54126,283.92,93443.15
54129,459.75,1159295.59
54132,329.69,126842.56
54150,238.8,82066.14
54152,486.1,1752607.72
54163,941.5,199570.83
54166,525.3,92119.38
54183,196.98,29739.71
54187,246.43,86722.09
54190,207.41,50827.45
54194,455.51,182331.74
54203,198.09,28486.73
54205,338.86,330222.86
54219,341.69,130088.54
54220,242.02,32482.1
54253,234.17,98813.31
54256,509.02,127456.7
54258,315.63,105591.17
54260,278.7,142648.25
54264,697.23,151851.02
54269,330.04,363842.11
54281,234.99,76122.8
54295,616.36,563472.65
54296,265.98,75325.51
54299,194.52,36226.19
54304,280.88,211519.21
54308,196.06,19193.26
54315,636.01,1197633.41
54349,333.32,324153.29
54363,385.53,518311.26
54387,159.22,7086.22
54389,475.6,558502.53
54390,169.44,16673.55
54401,239.72,113003.14
54402,281.02,246391.8
54426,231.0,81749.73
54427,375.04,570796.38
54431,317.82,162089.67
54433,206.92,23301.64
54445,292.02,127530.39
54448,200.84,42199.25
54483,205.24,39788.44
54495,154.41,13588.82
54496,273.32,44968.9
54507,563.55,55444.86
54518,198.66,44920.45
54522,560.13,61621.28
54523,224.49,88143.96
54533,283.61,776415.11
54534,357.54,222036.74
54554,652.87,2308700.07
54557,231.83,106711.14
54580,235.31,69222.34
54582,2280.09,3187858.61
54584,369.99,138073.61
54586,213.46,56034.63
54595,477.35,683247.98
54596,504.79,146043.81
54621,820.74,223495.02
54623,253.65,226610.89
54628,267.89,157351.41
54629,222.02,92721.6
54636,272.87,81163.93
54638,182.49,30121.23
54639,172.05,12470.68
54670,505.73,579365.4
54672,330.83,474485.2
54692,161.16,6658.82
54696,185.55,11343.68
54700,343.08,183670.63
54706,353.24,206179.39
54707,227.67,66557.31
54712,196.65,40208.71
54717,227.38,108345.3
54725,456.48,151739.31
54733,631.72,2382550.53
54734,230.44,81090.95
54741,392.9,528859.75
54753,288.02,205928.28
54754,284.52,99704.92
54755,307.12,264908.56
54765,229.64,81569.18
54771,375.12,842095.69
54773,253.93,112219.88
54779,479.36,1109683.05
54780,259.67,51776.79
54784,195.39,14980.3
54787,207.08,70194.57
54810,481.1,338752.8
54811,330.46,188771.85
54815,270.4,102497.46
54828,286.82,293709.81
54838,366.24,30251.57
54867,477.61,154751.96
54868,248.1,104584.04
54871,562.43,733690.97
54873,284.44,250160.07
54884,297.62,75105.7
54886,258.53,37177.53
54902,329.45,268681.64
54904,225.82,38429.88
54920,545.5,749119.46
54929,334.42,163776.52
54936,202.24,32324.13
54948,165.11,14592.68
54949,340.21,675419.59
54950,249.03,45024.2
54953,248.95,15906.95
54976,286.53,131468.94
54977,241.39,90636.82
54993,278.74,153730.1
54996,203.27,40206.63
54998,244.13,170946.87
55003,408.89,90139.39
55012,238.04,54761.57
55018,338.48,312014.28
55019,253.11,39446.22
55023,272.5,108513.46
55029,370.89,39785.64
55053,448.11,259803.89
55057,308.2,171408.51
55058,295.58,138714.76
55079,4062.65,5891969.73
55086,252.64,117211.3
55087,1345.62,2676738.15
55090,450.9,154591.01
55099,279.71,147007.52
55100,220.4,40630.71
55130,657.75,200712.11
55141,395.02,139047.68
55145,257.55,76696.11
55146,267.27,195733.9
55147,126.08,3472.0
55148,230.2,39559.32
55188,304.13,391167.49
55194,16122.98,3261622.52
55201,465.35,197190.14
55202,821.85,246633.76
55206,300.01,76414.52
55227,520.93,361710.53
55229,268.3,72825.22
55232,278.83,33420.27
55237,488.67,500836.25
55240,277.08,62816.26
55260,363.81,37187.33
55275,1090.26,160682.8
55283,233.35,78263.8
55291,223.85,46680.81
55300,370.21,208424.0
55302,209.52,59704.47
55309,270.08,60799.96
55313,268.94,229226.33
55316,627.76,1494353.3
55323,278.67,57356.4
55338,431.86,722998.5
55381,338.93,69160.84
55392,243.97,81594.39
55396,227.13,42448.78
55401,219.85,140495.99
55402,878.32,72790.57
55418,199.71,21534.27
55421,256.71,101636.94
55424,170.01,22349.88
55426,890.04,1633401.25
55431,277.59,95350.53
55437,272.3,67021.01
55449,283.49,128572.69
55468,212.57,95345.12
55469,244.05,31482.76
55476,315.85,232379.84
55525,372.73,308395.4
55551,258.84,76090.47
55562,423.92,88684.66
55564,209.1,38778.07
55568,187.37,31840.59
55581,207.16,80275.49
55591,473.41,1615775.13
55594,347.9,455028.2
55598,401.16,141497.14
55601,225.13,47860.68
55603,222.92,36815.8
55604,555.9,204246.32
55621,294.19,103863.3
55623,226.18,35924.02
55631,239.61,49216.51
55632,271.27,52951.24
55638,289.62,228230.16
55653,395.51,764720.25
55654,395.51,764720.25
55662,387.99,93358.01
55664,191.92,44939.69
55669,672.98,71153.57
55671,321.08,137126.62
55682,286.78,113210.05
55690,352.36,178098.74
55736,530.81,110899.5
55755,261.98,82548.32
55757,251.27,65040.98
55768,277.09,297967.62
55772,277.19,147273.89
55773,633.89,386693.41
55798,256.63,134659.04
55817,212.12,27412.32
55826,375.83,374497.72
55831,246.6,82451.25
55832,310.37,402998.7
55836,682.51,710756.18
55845,443.53,144414.25
55860,237.73,80798.64
55862,305.69,676114.06
55863,264.35,69101.63
55886,724.26,275837.79
55898,16197.53,21363961.13
55900,227.64,95736.74
55906,608.42,1132133.06
55910,2635.16,3863468.78
55913,455.36,464127.27
55959,365.56,535708.8
55960,278.61,124364.23
55963,221.25,65488.88
55973,285.11,626617.07
55975,327.93,208621.99
55985,209.17,38687.77
56013,399.82,450297.8
56021,463.3,18121.2
56030,500.3,592343.63
56048,220.18,76799.29
56053,196.73,26196.9
56055,203.82,27508.19
56070,251.79,98553.36
56072,256.11,137497.67
56073,202.56,22203.67
56115,185.63,19709.16
56125,223.59,39109.86
56130,345.97,281749.8
56145,324.73,280064.98
56146,217.4,51842.63
56153,268.2,77061.61
56155,227.47,31663.25
56172,210.71,16457.12
56177,423.25,89618.18
56178,235.37,52114.25
56191,642.09,356151.87
56192,503.54,309868.89
56194,404.08,230452.11
56196,240.55,61871.95
56219,219.54,38860.88
56236,572.32,250188.25
56244,420.8,483059.47
56245,393.91,302658.44
56261,266.05,103328.12
56271,203.53,24303.5
56275,302.18,185629.06
56279,362.67,90247.81
56286,238.1,41243.64
56316,301.72,82671.17
56319,260.83,115897.96
56347,246.06,91091.59
56355,309.27,609632.19
56359,361.45,666824.13
56368,232.84,102025.14
56376,229.28,13114.67
56381,241.13,95332.85
56424,280.04,126791.68
56451,251.74,27618.24
56453,209.8,20857.87
56458,198.41,42702.57
56473,496.45,814369.23
56489,364.67,137781.91
56498,749.52,934634.03
56502,224.79,23757.93
56527,187.28,25686.99
56528,199.21,50803.33
56532,172.87,11321.25
56540,220.26,64971.81
56544,633.0,357576.88
56545,255.51,127328.42
56547,513.61,71757.4
56551,437.05,264186.85
56556,168.48,11091.45
56588,616.54,1791281.81
56633,152.76,9605.68
56638,548.92,1204902.84
56648,177.49,18704.69
56651,243.08,64180.0
56655,426.57,206435.47
56659,250.67,103258.62
56665,513.47,306643.04
56674,278.24,121285.69
56682,183.87,8088.95
56691,232.3,28479.86
56694,1440.93,475210.91
56698,484.78,215668.52
56710,402.92,105064.36
56711,169.59,11497.69
56714,180.44,13645.23
56722,224.61,52547.16
56735,411.98,235824.44
56765,222.52,30060.62
56770,2662.42,3067600.82
56773,251.83,78238.83
56783,322.09,412961.32
56786,255.67,228256.26
56809,224.2,27569.37
56818,254.35,254313.32
56820,538.21,130826.46
56838,222.9,58699.19
56844,559.66,158771.46
56846,219.04,52458.99
56859,275.68,224327.23
56867,196.32,27485.62
56873,409.36,572691.2
56875,260.09,78306.36
56899,271.33,90627.3
56915,207.28,70987.97
56947,201.02,37349.99
56972,226.73,18272.1
56974,222.88,53630.57
56977,258.01,64200.42
56985,426.43,295068.19
56993,210.65,35332.26
56995,459.3,300506.46
57003,406.3,224817.17
57004,198.63,40215.87
57012,768.67,468378.7
57013,290.87,98729.3
57020,801.13,2183551.53
57028,191.64,35888.41
57041,225.87,39273.85
57047,212.37,33076.59
57048,276.98,74235.67
57052,254.67,61680.37
57074,288.44,84591.89
57077,230.19,50962.52
57086,167.82,21855.67
57088,503.47,64783.59
57097,323.86,93824.65
57099,694.74,378933.51
57135,835.41,319484.01
57145,325.7,222792.89
57148,276.2,54102.67
