,aRarity,mRarity
56369,844.14,386.77
56370,161.12,79.57
56372,257.76,1354.73
56373,241.43,36.11
56374,106.38,35.97
56375,106.38,35.97
56377,601.27,302.94
56378,122.96,70.3
56379,127.15,7.96
56380,86.05,38.46
56403,188.15,515.65
56404,95.74,41.12
56406,133.86,86.61
56407,155.58,304.36
56415,1013.55,47.18
56417,142.02,142.71
56425,136.6,220.58
56426,89.02,62.84
56427,101.12,123.0
56430,90.45,45.02
56433,131.4,102.95
56434,97.15,9.0
56437,135.54,123.1
56439,107.85,76.45
56452,83.04,10.36
56456,237.88,8.12
56463,68.89,12.05
56472,115.32,44.57
56475,248.07,941.11
56490,143.77,254.77
56492,202.56,122.17
56493,206.42,141.94
56494,199.36,31.54
56496,344.53,69.16
56499,729.27,102.41
56500,599.86,157.71
56501,244.95,122.23
56503,147.64,10.22
56504,342.8,2110.86
56505,235.62,39.75
56506,131.37,42.95
56507,1132.37,210.29
56529,108.51,20.35
56530,226.0,107.91
56533,182.5,57.28
56539,172.5,139.22
56541,289.28,545.65
56542,63.57,4.03
56548,287.45,49.83
56549,302.88,190.36
56550,168.18,154.43
56559,500.83,18.66
56562,125.23,46.26
56563,188.93,92.59
56564,703.55,31.29
56565,69.81,16.63
56566,99.26,48.91
56567,2072.29,2608.55
56573,97.37,37.05
56575,151.76,21.0
56576,247.31,131.12
56585,116.86,34.05
56592,121.94,37.63
56593,154.31,357.56
56594,465.02,720.62
56601,86.43,19.38
56607,472.0,3280.66
56608,106.77,82.99
56609,1095.02,1101.8
56610,510.88,1257.17
56611,119.44,99.5
56612,111.11,33.98
56626,387.49,56.98
56634,1583.35,117.14
56635,225.07,266.18
56636,97.08,43.16
56637,66.93,3.96
56639,60.46,9.84
56649,121.62,47.61
56650,165.28,67.43
56652,96.24,13.57
56654,342.32,27.2
56658,81.65,36.23
56671,231.39,660.71
56673,96.46,17.02
56675,106.63,61.68
56677,125.28,125.05
56678,314.48,186.48
56679,294.99,100.96
56680,192.61,583.23
56681,235.72,180.13
56684,627.29,179.15
56686,138.1,49.19
56687,137.83,38.77
56688,168.87,126.26
56689,130.22,72.14
56690,123.56,4.76
56699,82.43,12.18
56712,67.24,16.95
56713,131.7,19.07
56715,108.1,69.92
56716,1965.51,859.23
56717,74.95,9.0
56718,184.39,1413.24
56719,114.86,47.53
56720,177.0,85.99
56721,86.83,40.7
56724,316.06,457.28
56736,226.53,2789.29
56737,231.68,590.8
56738,314.85,313.24
56748,125.42,46.74
56749,213.18,81.62
56750,70.15,9.02
56751,98.21,40.49
56764,90.67,7.72
56768,73.57,10.51
56769,75.96,20.87
56781,704.6,588.99
56782,320.66,1092.03
56784,97.51,72.92
56785,110.3,117.3
56787,87.91,130.44
56788,262.62,54.13
56794,52.11,2.23
56795,168.92,165.74
56796,116.69,37.38
56797,70.53,13.98
56799,98.26,16.59
56800,162.23,603.63
56801,141.51,185.98
56802,136.87,87.1
56804,136.01,76.72
56807,271.84,93.09
56808,233.26,48.21
56810,133.9,426.07
56812,1126.31,2369.47
56813,178.75,387.06
56814,61.27,6.87
56815,140.86,70.82
56816,96.79,21.58
56817,334.67,114.09
56821,82.64,33.66
56830,162.38,36.18
56832,338.37,23.48
56840,91.19,11.27
56841,145.05,113.28
56842,588.46,1748.91
56843,423.74,1244.08
56845,170.61,113.15
56848,125.15,40.86
56849,167.17,49.38
56850,149.13,88.71
56851,98.28,21.59
56852,365.75,1063.46
56853,68.89,20.72
56854,115.44,39.2
56855,90.66,9.56
56856,86.49,9.19
56857,1531.13,948.71
56858,73.65,9.25
56860,80.64,5.93
56866,99.65,123.38
56874,113.8,108.59
56876,106.86,93.61
56877,191.3,216.92
56887,114.26,45.36
56890,305.97,292.57
56893,67.33,3.88
56900,173.23,148.62
56901,281.55,156.87
56902,155.78,253.15
56904,100.39,30.57
56917,46.52,2.65
56925,109.58,27.28
56938,108.66,40.92
56941,372.49,87.59
56945,1396.74,222.0
56946,352.48,226.85
56951,46.29,3.6
56952,73.57,16.82
56953,128.8,218.44
56961,167.58,640.68
56962,256.74,293.67
56963,10584.47,88.82
56967,154.86,14.09
56968,104.24,51.1
56969,107.54,26.78
56970,55.97,4.33
56973,104.22,30.59
56975,364.52,45.54
56976,290.72,591.51
56978,140.74,63.89
56979,379.54,1013.5
56980,143.92,144.6
56981,118.63,14.81
56982,145.71,33.95
56983,244.76,8.42
56984,128.14,38.62
56987,146.68,89.72
56988,196.6,406.87
56989,240.32,902.93
56994,194.49,57.25
56997,344.57,4792.24
56998,109.76,50.62
56999,133.54,139.77
57000,297.67,61.69
57002,196.19,108.81
57005,78.36,21.1
57019,130.89,82.84
57021,187.77,481.14
57029,83.2,69.23
57030,189.72,166.38
57036,125.64,122.2
57037,499.51,2611.3
57038,58.07,8.49
57039,119.24,350.11
57040,167.46,64.62
57049,554.29,25.42
57050,170.64,71.25
57051,108.55,38.39
57064,134.72,288.99
57070,142.75,199.86
57071,786.09,52.83
57073,139.9,81.12
57076,3666.73,1713.28
57078,134.55,89.04
57079,2739.89,1389.04
57080,136.84,113.07
57081,964.44,125.64
57087,136.69,384.67
57089,190.33,90.82
57095,210.17,82.65
57096,141.92,90.87
57098,380.51,482.27
57115,112.47,33.99
57116,116.64,30.7
57117,212.64,553.26
57118,98.33,69.82
57119,162.28,83.71
57120,230.33,111.37
57131,59.71,5.04
57132,183.83,101.89
57134,516.94,38.38
57137,263.3,151.46
57138,119.75,81.04
57140,346.73,820.84
57141,46.54,3.57
57143,215.49,22.5
57144,268.86,1906.71
57146,258.53,28.46
57147,58.45,11.19
57160,109.63,21.38
57162,172.57,181.52
57164,129.51,203.07
57165,144.18,230.77
57170,195.81,438.07
57174,87.15,11.69
57175,78.15,29.86
57177,343.57,91.88
57180,105.59,47.55
57202,307.92,624.53
57203,1170.5,261.17
57206,135.27,90.45
57208,209.61,240.21
57209,135.22,42.11
57210,94.91,42.36
57212,116.75,74.22
57214,102.42,89.0
57217,124.67,110.93
57218,305.55,479.5
57219,101.66,20.14
57220,147.07,66.18
57221,248.17,185.62
57228,457.33,30.22
57229,61.01,6.9
57230,99.35,26.51
57234,432.4,311.02
57235,121.83,55.91
57242,219.51,18.92
57243,94.93,96.0
57246,538.57,63.61
57252,224.0,310.78
57254,124.94,35.0
57263,137.84,130.58
57264,712.71,237.28
57266,287.08,87.34
57271,256.01,892.21
57272,118.73,98.27
57275,171.55,389.77
57277,96.52,36.87
57278,163.54,321.56
57288,593.09,582.25
57289,249.48,762.77
57294,572.51,190.1
57298,531.63,36.12
57300,72.1,39.98
57303,576.7,29.72
57304,330.38,191.27
57307,135.75,129.79
57311,399.34,373.75
57313,982.63,444.29
57318,84.3,14.33
57319,220.49,409.03
57320,768.03,73.5
57321,162.63,48.15
57324,174.33,584.27
57330,80.8,12.62
57334,104.83,83.69
57335,389.42,80.08
57336,71.74,19.57
57337,135.38,16.81
57343,122.47,75.15
57346,83.32,7.76
57348,197.71,57.34
57349,701.41,186.72
57350,186.05,104.52
57363,174.0,33.45
57367,147.04,98.94
57369,260.85,592.24
57370,2899.16,17983.86
57371,498.26,22.89
57372,230.81,265.39
57403,330.77,3068.45
57404,129.47,5.79
57406,88.25,34.7
57407,140.48,226.59
57410,386.63,40.83
57412,124.44,16.8
57413,464.96,3188.73
57437,396.87,1634.32
57449,441.07,1562.73
57460,177.02,27.24
57468,238.55,169.57
57473,219.6,517.08
57476,331.09,358.09
57478,161.8,178.04
57485,247.87,363.36
57488,246.59,365.92
57489,367.3,227.24
57495,260.08,18.77
57496,85.21,26.29
57497,74.94,11.37
57500,167.66,109.55
57503,290.04,4397.78
57504,175.35,75.68
57519,138.59,167.05
57533,294.26,2324.55
57534,184.09,946.37
57538,138.97,21.05
57546,204.68,13.48
57547,178.76,120.25
57548,154.48,229.55
57550,214.3,623.12
57562,141.0,265.3
57566,174.06,46.34
57567,115.25,41.79
57569,148.4,99.68
57570,116.65,32.7
57582,161.29,305.46
57583,257.52,63.27
57584,175.37,196.66
57585,120.13,78.38
57586,293.57,310.65
57592,728.63,87.95
57595,257.33,260.63
57597,117.02,24.58
57634,1836.98,134.25
57635,233.99,231.52
57636,308.71,50.64
57638,162.47,206.7
57639,196.23,28.03
57640,165.05,288.93
57641,96.68,19.19
57643,152.88,239.72
57645,120.01,54.19
57651,1014.6,3372.5
57653,117.44,83.12
57654,77.1,9.59
57671,220.89,147.81
57676,204.63,241.78
57679,153.87,96.91
57696,93.84,47.34
57698,93.23,36.23
57699,169.26,483.11
57702,1265.46,113.13
57714,62.78,12.3
57717,101.64,59.98
57723,185.35,4.1
57724,199.47,304.61
57728,176.78,18.02
57729,150.18,161.33
57741,110.27,35.58
57742,466.96,218.85
57743,75.15,7.33
57744,134.28,46.4
57766,166.79,199.37
57768,156.69,77.05
57773,143.44,73.44
57775,153.91,48.01
57777,116.58,47.17
57782,133.36,254.29
57783,133.1,49.93
57784,1027.7,1037.39
57786,92.44,33.96
57796,316.87,1311.51
57797,135.61,49.61
57798,1092.09,13.37
57799,147.68,171.19
57803,79.1,15.55
57805,248.69,916.75
57809,183.26,124.85
57811,178.12,76.95
57813,63.84,16.75
57814,106.28,61.48
57817,151.91,278.55
57818,58.83,11.85
57834,271.55,104.23
57835,195.02,339.52
57836,71.86,10.14
57837,190.33,29.14
57842,130.41,87.78
57848,207.46,90.46
57849,199.13,246.36
57855,164.88,209.5
57874,125.49,128.52
57875,359.68,62.91
57876,149.48,48.2
57880,98.55,42.46
57891,537.24,92.86
57893,166.88,197.67
57895,119.47,5.73
57901,53.16,7.64
57912,159.17,195.64
57914,159.75,154.32
57916,102.09,15.77
57917,97.16,76.99
57923,168.69,80.82
57928,166.08,88.74
57929,154.23,24.85
57930,186.81,796.06
57931,100.65,9.19
57932,39.29,1.39
57933,164.68,86.01
57939,270.09,28.12
57942,51.2,6.49
57952,252.71,348.09
57954,127.0,47.07
57955,148.63,224.7
57956,108.02,109.78
57963,218.02,221.54
57981,95.16,77.89
57982,92.46,15.63
57994,93.43,9.54
57996,178.52,20.05
58004,181.22,164.25
58009,100.18,18.83
58013,120.83,63.96
58014,99.77,105.04
58032,183.35,54.74
58033,432.85,255.17
58034,149.09,66.44
58040,171.69,12.97
58046,96.23,61.75
58049,130.68,13.62
58052,176.72,12.29
58053,470.18,81.68
58070,105.73,116.94
58076,228.67,868.71
58077,564.58,215.62
58078,86.72,45.98
58081,391.49,271.4
58084,277.15,41.54
58087,1314.9,2252.58
58100,344.87,543.98
58103,70.95,12.52
58107,274.58,2165.85
58108,123.52,41.6
58114,775.46,78.41
58115,1091.3,1069.77
58119,435.79,633.12
58122,156.49,290.58
58123,86.92,30.88
58124,840.4,645.43
58125,86.28,16.91
58139,138.63,72.98
58141,150.38,80.61
58143,168.44,187.87
58175,282.09,365.02
58176,207.76,171.28
58177,80.75,15.4
58180,53.92,6.52
58185,86.2,8.28
58186,468.39,2447.2
58193,76.36,22.94
58204,115.78,32.34
58207,839.01,125.47
58213,164.38,233.1
58214,1805.78,68.01
58225,148.5,295.9
58234,87.66,65.02
58241,109.24,20.0
58270,122.2,37.55
58281,114.25,371.65
58283,737.23,86.27
58319,145.65,22.02
58322,162.2,359.38
58339,109.93,20.05
58341,157.87,147.23
58343,71.55,12.44
58350,157.5,254.57
58353,145.54,60.81
58355,104.36,29.31
58356,214.1,201.52
58357,137.02,63.2
58358,118.03,32.24
58359,186.24,109.08
58362,205.6,8.94
58363,65.32,5.21
58364,992.32,11.85
58366,1430.96,63.99
58369,420.08,1152.07
58370,133.41,98.65
58371,375.7,67.11
58374,610.0,157.98
58375,190.74,695.19
58391,151.33,156.06
58394,180.88,154.71
58396,114.08,212.14
58398,73.2,10.67
58399,5326.6,96.38
58400,140.87,52.54
58401,195.14,517.84
58402,216.4,402.92
58404,152.52,36.21
58406,113.24,24.02
58409,341.45,499.92
58412,420.53,39.67
58413,80.29,9.79
58418,166.79,146.41
58419,109.97,28.22
58433,158.66,235.31
58436,163.83,98.99
58445,72.1,16.74
58448,163.43,120.08
58449,78.0,15.06
58458,112.32,80.49
58459,233.71,1196.4
58460,140.38,615.69
58461,145.48,42.9
58474,137.95,189.38
58479,197.91,72.1
58498,152.35,238.31
58501,118.61,39.26
58502,158.26,629.41
58503,79.74,7.69
58504,522.83,175.38
58505,193.8,52.67
58506,156.28,38.01
58507,152.0,12.45
58508,65.32,20.2
58509,114.76,122.47
58515,161.71,111.08
58517,96.03,60.57
58518,282.57,172.75
58528,161.71,111.08
58535,115.28,10.47
58536,102.13,46.39
58548,79.84,9.77
58550,71.82,5.11
58551,364.66,138.96
58552,121.13,84.1
58554,162.84,76.5
58555,119.76,66.38
58556,132.79,306.43
58567,140.61,119.51
58581,99.54,19.59
58588,286.52,21.71
58589,138.66,77.14
58592,99.54,19.59
58603,201.69,72.43
58605,113.44,35.77
58606,62.64,3.55
58607,84.36,14.81
58608,310.81,86.88
58611,122.34,4.58
58631,10582.34,193.92
58634,161.32,759.31
58635,103.73,62.62
58636,821.07,3071.46
58652,148.13,68.97
58653,212.2,287.28
58654,170.58,218.6
58659,170.87,475.29
58660,208.65,250.44
58661,112.46,38.51
58662,6042.53,1089.22
58663,131.73,18.64
58670,65.73,9.4
58672,95.78,16.27
58673,303.96,257.95
58674,59.1,16.27
58677,100.2,18.48
58678,260.62,10.6
58689,197.87,423.37
58691,1495.39,37287.78
58692,268.31,864.34
58703,125.49,122.53
58705,132.01,77.89
58706,169.24,204.07
58707,261.11,75.84
58708,855.52,387.34
58712,77.24,24.54
58713,579.54,103.87
58714,210.55,559.6
58715,69.34,11.41
58717,1404.56,191.3
58723,202.18,140.12
58732,102.28,13.76
58735,137.87,53.69
58736,1039.16,3714.0
58739,490.56,3690.73
58740,315.39,261.93
58741,129.28,213.75
58743,183.17,1040.16
58744,64.4,6.73
58745,382.0,94.48
58748,146.45,402.6
58749,136.3,52.22
58757,258.4,32.99
58760,175.79,13.84
58762,741.43,316.36
58763,247.51,304.26
58764,830.72,124.02
58766,114.97,118.37
58768,223.69,157.95
58770,151.77,409.77
58772,256.14,759.43
58773,52.73,5.64
58774,159.32,14.7
58776,64.77,11.98
58777,129.44,31.78
58778,70.54,13.2
58781,93.06,47.62
58784,92.85,54.14
58785,77.38,20.71
58786,115.11,101.7
58793,79.57,24.67
58794,74.82,9.82
58795,112.5,97.34
58796,596.97,100.46
58797,377.0,281.01
58798,256.14,759.43
58802,280.76,870.65
58803,114.21,60.05
58804,106.53,67.85
58805,78.92,18.03
58808,102.24,38.2
58810,265.94,53.91
58812,116.9,95.69
58813,79.09,36.72
58814,555.05,55.8
58822,187.27,8.26
58828,215.39,462.42
58829,142.04,80.54
58830,294.83,7052.33
58831,217.42,76.94
58833,181.71,90.33
58835,90.78,18.85
58836,1126.65,33.18
58838,62.23,10.16
58839,207.75,289.26
58845,120.25,113.62
58848,76.31,29.1
58854,91.89,29.02
58860,382.74,24.18
58866,166.04,37.15
58867,71.63,19.07
58868,134.21,259.23
58869,119.4,4.73
58870,881.6,56.07
58872,100.43,50.17
58873,208.69,130.43
58879,647.26,170.78
58880,109.81,100.47
58882,159.57,12.85
58883,680.19,51.77
58885,135.26,64.94
58886,81.34,7.12
58887,304.67,151.09
58888,68.64,11.75
58889,107.71,28.85
58892,628.44,23.9
58893,287.09,517.39
58894,333.64,902.61
58897,69.48,7.92
58898,266.93,699.25
58900,124.98,21.76
58901,184.01,178.72
58907,88.16,12.14
58909,148.86,203.75
58911,80.95,21.21
58912,258.13,323.49
58914,87.53,56.84
58915,206.98,23.51
58926,109.14,19.01
58932,322.15,231.01
58935,166.02,193.79
58937,48.41,4.12
58938,100.08,85.9
58940,142.58,29.77
58942,87.53,56.84
58943,206.98,23.51
58948,126.27,52.16
58949,188.39,135.11
58950,111.31,83.38
58951,297.57,258.15
58955,170.82,665.23
58956,154.65,242.41
58965,2032.99,1794.21
58966,175.28,312.66
58967,160.8,813.14
58968,124.6,36.82
58969,296.51,138.99
58970,558.17,180.67
58983,90.94,33.31
58997,81.19,34.34
58998,282.74,65.83
59001,102.7,55.22
59002,113.4,186.9
59004,42.4,2.11
59006,156.78,150.17
59007,1281.1,226.38
59008,184.52,119.13
59010,307.04,205.88
59012,167.5,214.22
59013,1261.41,175.65
59020,243.98,36.85
59021,176.58,65.6
59023,229.94,4181.05
59030,122.72,88.7
59032,207.42,78.06
59034,140.44,167.22
59035,60.89,9.53
59037,243.98,36.85
59038,45.45,2.04
59042,135.07,71.57
59043,117.6,69.19
59045,207.42,78.06
59048,229.94,4181.05
59050,352.2,728.84
59051,119.68,38.15
59054,145.82,80.45
59055,208.88,304.68
59058,1975.61,235.32
59067,1848.0,998.25
59068,89.13,22.42
59070,181.81,230.67
59072,109.17,48.84
59074,144.72,25.35
59079,131.18,112.92
59081,1180.66,408.77
59084,187.97,64.8
59090,254.54,413.63
59095,411.19,19.87
59096,187.97,64.8
59098,170.02,1277.97
59100,148.04,10.21
59101,1367.82,27.53
59102,152.4,204.95
59104,228.2,130.79
59115,224.63,57.31
59116,89.86,24.27
59117,167.88,60.19
59118,146.81,84.77
59121,210.77,335.93
59125,187.97,64.8
59126,462.1,25.32
59127,170.02,1277.97
59128,119.56,12.5
59129,138.85,150.88
59138,190.65,76.38
59139,115.37,48.52
59140,68.71,20.28
59141,2840.33,6700.26
59142,100.77,66.32
59143,140.79,37.16
59145,207.35,235.13
59151,254.58,116.68
59163,182.52,265.45
59165,191.57,243.49
59166,190.65,76.38
59172,136.49,234.37
59175,744.44,30.76
59176,95.04,60.41
59177,174.21,126.91
59178,129.59,596.19
59179,205.16,22.39
59187,77.65,26.1
59188,170.7,638.82
59195,106.02,32.32
59201,106.14,30.29
59202,68.7,13.5
59203,671.81,1760.76
59214,110.31,63.62
59215,137.31,209.97
59216,90.47,20.36
59217,995.61,17.57
59218,175.87,442.38
59219,398.87,114.89
59220,66.82,21.72
59221,125.79,159.61
59226,201.51,55.25
59229,243.81,56.94
59233,281.55,51.94
59234,165.7,198.96
59235,534.05,36.61
59246,65.02,10.19
59247,135.01,78.68
59249,284.58,786.15
59250,115.21,94.86
59251,67.0,9.1
59252,70.26,6.73
59255,567.23,191.0
59256,238.39,43.06
59262,131.39,110.81
59263,123.42,65.75
59264,202.4,466.33
59266,326.96,429.14
59268,633.33,34.71
59278,266.58,2075.26
59279,303.77,45.04
59280,314.96,561.85
59299,219.71,188.28
59311,91.3,24.93
59312,62.59,6.91
59313,111.39,127.85
59314,134.07,66.92
59320,165.31,67.07
59322,361.22,234.15
59323,2820.24,1430.9
59325,149.02,95.69
59326,230.91,72.8
59327,97.47,32.42
59328,550.78,2767.03
59329,208.14,223.65
59330,104.51,11.8
59335,159.27,23.65
59339,77.15,12.58
59340,56.83,5.95
59344,223.7,421.06
59345,136.32,295.28
59348,121.13,138.24
59349,99.68,89.1
59350,94.23,23.77
59351,162.1,426.19
59352,144.2,20.61
59353,329.37,106.07
59355,108.95,21.24
59364,262.34,56.45
59366,164.78,90.64
59367,91.3,24.93
59368,62.52,7.01
59369,190.67,132.29
59370,142.56,257.92
59381,250.73,291.86
59382,115.57,35.84
59383,253.21,169.29
59387,168.55,83.78
59389,174.0,170.15
59390,108.12,74.76
59395,552.73,790.41
59396,301.77,174.91
59397,274.75,17.23
59406,148.69,63.68
59408,116.01,128.79
59409,289.97,212.08
59412,193.92,785.88
59434,95.31,154.2
59444,55.9,7.54
59446,476.93,64.95
59448,184.85,199.22
59450,77.63,47.69
59451,208.42,24.9
59452,98.84,64.62
59453,178.37,392.13
59463,121.75,27.48
59468,495.71,4404.68
59472,118.28,40.94
59473,208.42,24.9
59475,599.0,81.79
59477,89.11,15.25
59478,98.84,64.62
59479,178.37,392.13
59480,344.15,1039.04
59481,121.05,60.27
59485,122.76,92.41
59493,390.67,217.06
59494,198.15,192.35
59495,201.9,182.61
59497,196.58,129.68
59498,157.04,95.66
59501,154.57,10.68
59502,155.42,261.21
59503,105.75,63.35
59505,216.97,5506.13
59506,98.34,25.36
59507,212.59,504.4
59508,163.86,804.91
59510,127.18,6.59
59511,89.55,37.33
59521,106.96,43.77
59522,301.66,4732.61
59523,215.33,123.08
59524,211.0,142.67
59525,80.81,38.43
59526,159.72,171.16
59527,158.49,148.95
59528,171.22,76.9
59529,87.23,39.97
59537,68.01,19.07
59538,249.18,225.08
59539,156.29,478.37
59541,95.36,97.52
59542,313.01,566.17
59544,76.39,3.09
59547,218.9,45.12
59548,76.84,15.8
59549,138.26,16.1
59550,173.45,156.11
59551,68.01,19.07
59552,158.4,380.72
59553,140.44,249.77
59561,116.06,27.78
59572,110.08,22.54
59573,198.22,164.06
59575,169.04,316.78
59576,417.72,7338.35
59577,221.9,222.27
59578,284.67,155.96
59582,312.74,1312.43
59583,83.06,15.44
59584,176.61,728.6
59586,266.49,246.85
59594,171.92,122.65
59595,81.63,13.9
59618,608.45,205.05
59620,180.05,320.07
59621,70.39,5.76
59622,91.22,22.72
59623,1360.27,41.89
59624,178.85,215.1
59625,197.6,22.68
59627,185.7,75.2
59629,98.72,21.94
59630,110.67,148.31
59631,148.26,23.42
59633,236.96,28.06
59634,250.69,499.73
59637,110.39,92.5
59647,176.08,327.84
59649,132.31,12.77
59650,217.82,81.64
59660,109.37,61.41
59670,185.26,329.73
59672,283.74,65.35
59673,390.68,28.8
59679,221.45,41.9
59682,301.38,74.12
59685,179.95,130.92
59686,101.35,22.65
59688,171.16,208.99
59690,150.58,46.74
59691,117.08,264.34
59693,143.1,6.55
59694,200.29,127.82
59703,147.15,93.62
59706,62.08,5.67
59708,138.01,224.74
59709,107.75,141.28
59711,167.86,168.37
59712,121.44,60.97
59714,179.68,219.57
59718,457.66,385.05
59721,212.43,348.19
59722,175.38,35.5
59729,343.38,200.21
59731,122.18,46.46
59732,149.48,264.77
59733,144.41,218.79
59734,188.73,62.55
59736,112.17,176.68
59738,327.08,117.97
59739,345.14,216.07
59742,177.64,74.4
59743,1128.6,86.02
59744,286.87,432.18
59752,149.9,16.57
59753,183.56,21.8
59754,2280.95,1030.76
59755,124.24,42.9
59757,133.43,111.02
59761,116.32,137.87
59767,306.36,154.81
59770,117.87,197.4
59771,202.49,153.25
59773,132.45,121.92
59774,71.42,7.57
59786,154.09,88.17
59790,117.1,40.69
59792,87.01,5.54
59793,110.7,15.06
59798,161.33,948.19
59799,148.49,15.95
59800,175.52,226.05
59806,306.28,78.42
59812,225.36,1500.27
59813,390.21,8.71
59814,133.7,160.28
59817,274.22,408.31
59818,404.47,1046.18
59819,141.8,125.65
59820,290.37,1642.43
59821,414.13,145.5
59823,147.07,11.67
59826,128.54,57.88
59837,160.48,160.25
59838,102.31,60.57
59839,154.23,445.62
59841,2694.13,53.98
59843,155.95,217.86
59846,206.44,968.09
59857,356.88,160.66
59858,361.59,1029.86
59859,139.12,59.23
59862,162.34,250.5
59863,120.7,25.68
59864,176.26,90.52
59867,611.58,328.51
59868,598.54,92.18
59882,75.68,7.62
59883,133.01,146.68
59884,162.07,31.21
59885,562.18,597.27
59886,76.94,21.23
59887,639.03,139.78
59889,150.05,121.46
59890,116.68,16.95
59894,62.09,6.13
59895,169.87,492.15
59898,94.82,32.42
59913,168.18,136.92
59915,87.75,93.15
59917,155.52,469.94
59929,81.7,8.36
59930,386.31,1187.27
59933,110.65,11.28
59945,176.52,109.02
59948,96.84,15.33
59949,59.15,7.87
59956,62.38,3.62
59957,201.87,260.97
59958,151.72,144.77
59960,143.85,229.69
59961,68.26,16.2
59962,120.86,139.51
59963,59.01,14.58
59964,277.23,945.1
59965,329.57,48.17
59966,66.31,11.99
59967,252.02,488.52
59968,349.12,308.52
59985,250.67,50.34
59987,167.32,50.79
59988,219.89,76.46
59990,124.8,61.36
59994,105.17,56.95
59999,181.23,102.55
60001,146.51,297.17
60002,118.5,33.74
60003,216.94,246.6
60005,251.62,450.06
60006,125.7,18.61
60007,96.15,21.03
60009,212.46,48.38
60010,75.73,32.63
60011,70.65,8.01
60013,96.95,49.83
60014,165.9,84.86
60015,54.34,5.19
60017,232.29,96.55
60020,216.85,48.58
60023,132.25,46.47
60024,318.43,322.43
60025,150.96,28.72
60032,113.84,86.38
60037,157.59,313.11
60039,218.8,16.26
60040,169.66,75.27
60041,599.15,350.18
60043,130.76,51.6
60044,168.89,77.01
60051,63.33,7.95
60053,226.48,11.66
60054,127.25,93.17
60056,122.06,44.99
60057,382.34,602.35
60058,157.42,306.4
60083,84.69,42.08
60084,181.56,242.39
60085,222.32,208.31
60086,739.73,127.91
60087,129.59,256.18
60088,155.38,255.04
60089,101.25,24.79
60090,148.12,147.52
60100,142.13,57.25
60109,99.04,13.89
60110,147.42,173.57
60111,243.65,336.78
60112,485.23,142.49
60113,123.75,50.42
60116,202.94,112.2
60119,104.15,19.74
60132,58.79,6.57
60140,1589.84,112.44
60141,148.16,115.31
60142,709.59,244.0
60143,79.81,37.59
60144,51.66,6.95
60146,169.9,450.12
60147,2152.92,22.98
60149,266.73,998.83
60151,136.99,100.1
60158,305.98,82.93
60159,142.36,171.46
60160,329.73,2335.67
60161,73.94,36.37
60162,232.2,131.68
60163,310.64,16.6
60164,85.74,23.99
60165,91.7,65.54
60170,314.1,65.69
60172,123.11,96.59
60174,156.82,81.59
60195,69.18,22.09
60196,140.94,85.38
60197,210.83,138.84
60199,103.88,30.78
60203,139.3,167.22
60204,95.0,22.22
60205,169.32,274.46
60206,318.56,87.41
60207,152.62,25.75
60211,133.79,50.19
60219,615.62,1389.2
60234,179.36,281.71
60236,289.0,101.56
60237,289.98,415.97
60238,137.16,5.78
60239,157.21,228.71
60240,2744.98,732.71
60241,143.65,224.17
60243,165.71,42.19
60244,386.63,1038.88
60258,178.69,1555.94
60261,109.19,28.24
60262,191.57,46.27
60263,167.48,107.96
60265,71.38,14.72
60267,650.15,549.15
60270,63.29,11.61
60271,67.01,6.37
60272,167.77,77.26
60273,101.4,35.35
60274,209.25,119.25
60283,91.95,23.08
60284,79.63,13.33
60287,95.29,97.32
60289,216.92,210.65
60292,209.25,410.27
60294,183.22,85.83
60295,112.5,32.85
60297,207.92,10.77
60298,146.45,87.64
60299,78.18,56.35
60306,255.18,3.34
60307,160.16,50.24
60308,164.03,82.04
60310,639.75,102.79
60311,198.73,209.37
60312,169.46,256.29
60313,627.88,1735.46
60314,389.6,920.73
60317,1825.83,331.75
60320,283.84,47.23
60321,73.88,19.28
60324,203.63,623.3
60325,165.08,110.57
60327,54.36,7.01
60338,1051.54,532.74
60348,923.2,25.07
60349,103.67,15.13
60361,755.47,74.83
60362,84.33,33.52
60363,157.8,169.78
60369,89.07,39.43
60370,413.69,414.93
60380,140.8,151.47
60381,80.25,15.65
60382,440.29,130.76
60383,157.64,38.32
60384,165.74,18.63
60394,109.61,67.24
60395,181.93,43.31
60396,200.27,21.0
60397,218.11,1558.74
60398,104.18,98.53
60404,83.34,15.03
60405,76.43,21.26
60408,432.6,1081.88
60409,108.65,71.38
60410,79.83,7.54
60411,298.73,21.46
60412,348.35,12.81
60414,3660.74,7248.94
60415,150.62,216.03
60418,107.14,28.35
60419,175.76,170.9
60420,138.84,93.43
60421,319.21,522.44
60424,326.47,16.86
60425,140.78,91.94
60432,189.4,110.81
60433,72.31,27.62
60434,79.11,28.7
60440,70.54,6.1
60442,653.96,74.1
60444,54.22,4.12
60445,679.09,553.4
60448,158.0,235.25
60450,411.62,158.88
60451,86.93,48.81
60453,167.09,377.19
60454,262.7,1162.02
60462,153.02,138.46
60464,287.02,133.76
60466,131.3,49.95
60467,261.88,225.68
60468,141.81,55.72
60474,132.45,95.92
60475,257.18,286.05
60476,217.41,800.33
60477,76.21,9.57
60478,120.59,32.91
60490,74.31,14.11
60494,67.68,10.61
60495,132.61,13.9
60497,92.8,60.8
60498,153.5,8.97
