,rarity
80732,77.756
80733,56.59
80734,69.22
80735,90.119
80736,370.936
80737,80.312
80738,135.101
80739,79.232
80740,98.768
80741,74.39
80742,153.469
80743,105.517
80744,59.627
80745,107.298
80746,93.226
80747,99.934
80748,99.896
80749,56.547
80750,81.741
80751,98.979
80752,68.306
80753,106.376
80754,64.754
80755,74.768
80756,185.327
80757,132.231
80758,102.057
80759,198.823
80760,62.356
80761,71.334
80762,68.995
80763,85.922
80764,80.075
80765,93.516
80766,70.354
80767,129.494
80768,73.014
80769,134.867
80770,104.891
80771,109.334
80772,79.235
80773,92.292
80774,90.838
80775,75.721
80776,104.412
80777,73.433
80778,103.094
80779,110.334
80780,127.203
80781,114.005
80782,87.695
80783,103.552
80784,110.953
80785,294.514
80786,85.771
80787,70.498
80788,239.561
80789,69.116
80790,77.043
80791,158.906
80792,117.15
80793,112.046
80794,61.355
80795,116.651
80796,84.96
80797,121.306
80798,169.797
80799,87.5
80800,91.147
80801,82.619
80802,56.252
80803,327.5
80804,71.102
80805,119.99
80806,139.063
80807,60.241
80808,94.467
80809,83.556
80810,70.248
80811,113.08
80812,102.621
80813,96.754
80814,100.992
80815,74.318
80816,69.997
80817,116.321
80818,114.834
80819,69.934
80820,69.524
80821,66.411
80822,132.623
80823,125.862
80824,99.046
80825,129.019
80826,60.103
80827,86.806
80828,151.129
80829,107.331
80830,74.582
80831,102.137
80832,123.844
80833,95.986
80834,84.864
80835,71.348
80836,75.041
80837,59.029
80838,257.761
80839,120.194
80840,163.174
80841,63.352
80842,151.18
80843,122.214
80844,77.55
80845,52.532
80846,182.3
80847,125.353
80848,109.933
80849,61.427
80850,100.299
80851,123.75
80852,75.451
80853,73.502
80854,80.001
80855,72.999
80856,91.985
80857,73.009
80858,97.662
80859,102.796
80860,99.046
80861,95.48
80862,208.07
80863,82.348
80864,118.063
80865,74.601
80866,174.976
80867,136.712
80868,94.127
80869,133.425
80870,75.398
80871,110.383
80872,80.71
80873,102.906
80874,90.85
80875,88.551
80876,188.918
80877,85.326
80878,80.087
80879,84.811
80880,63.383
80881,177.319
80882,63.282
80883,70.045
80884,67.211
80885,75.896
80886,73.325
80887,106.945
80888,61.715
80889,54.717
80890,96.463
80891,98.232
80892,76.719
80893,100.553
80894,77.302
80895,112.626
80896,103.201
80897,108.812
80898,88.912
80899,74.481
80900,64.801
80901,95.348
80902,155.38
80903,71.959
80904,315.964
80905,53.514
80906,83.409
80907,149.056
80908,115.746
80909,74.017
80910,137.735
80911,94.547
80912,102.712
80913,91.053
80914,101.267
80915,85.264
80916,81.718
80917,84.209
80918,55.436
80919,107.719
80920,65.847
80921,412.166
80922,105.622
80923,82.7
80924,101.814
80925,123.705
80926,133.217
80927,72.842
80928,143.195
80929,129.571
80930,63.096
80931,81.169
80932,89.634
80933,71.93
80934,125.541
80935,111.984
80936,69.989
80937,102.496
80938,196.44
80939,80.719
80940,135.934
80941,82.15
80942,65.0
80943,100.509
80944,92.837
80945,93.755
80946,80.934
80947,181.124
80948,90.79
80949,95.543
80950,97.316
80951,321.88
80952,73.23
80953,134.008
80954,74.31
80955,167.976
80956,61.215
80957,89.219
80958,71.577
80959,109.853
80960,77.555
80961,91.947
80962,114.333
80963,125.985
80964,63.935
80965,69.347
80966,99.717
80967,386.885
80968,74.112
80969,78.745
80970,115.541
80971,100.252
80972,71.941
80973,81.691
80974,75.383
80975,165.298
80976,95.777
80977,156.656
80978,76.301
80979,79.846
80980,161.977
80981,62.757
80982,105.191
80983,85.663
80984,77.603
80985,181.677
80986,60.719
80987,197.643
80988,64.817
80989,55.366
80990,127.548
80991,57.308
80992,78.094
80993,84.169
80994,119.884
80995,232.18
80996,149.155
80997,283.269
80998,101.936
80999,86.793
81000,79.957
81001,109.051
81002,176.26
81003,76.036
81004,92.988
81005,74.944
81006,139.947
81007,155.981
81008,147.779
81009,85.486
81010,85.383
81011,865.265
81012,164.733
81013,72.202
81014,105.596
81015,104.342
81016,210.878
81017,116.735
81018,79.918
81019,82.967
81020,54.13
81021,60.517
81022,195.992
81023,132.596
81024,1724.209
81025,596.119
81026,53.297
81027,148.263
81028,71.102
81029,107.516
81030,91.161
81031,99.798
81032,116.943
81033,65.727
81034,71.959
81035,112.778
81036,49.074
81037,100.409
81038,56.111
81039,73.566
81040,74.193
81041,120.886
81042,90.526
81043,113.515
81044,595.149
81045,70.639
81046,151.227
81047,234.54
81048,94.487
81049,79.112
81050,52.642
81051,64.007
81052,71.944
81053,106.734
81054,86.718
81055,68.352
81056,112.01
81057,222.864
81058,75.647
81059,80.669
81060,88.726
81061,144.425
81062,71.455
81063,256.694
81064,76.212
81065,85.558
81066,81.979
81067,118.936
81068,106.142
81069,118.818
81070,131.463
81071,127.164
81072,84.567
81073,108.941
81074,120.673
81075,109.698
81076,76.69
81077,84.425
81078,81.732
81079,122.132
81080,68.397
81081,165.127
81082,114.334
81083,48.881
81084,85.045
81085,67.891
81086,87.883
81087,210.878
81088,116.735
81089,79.918
81090,79.868
81091,142.015
81092,193.452
81093,88.692
81094,175.599
81095,420.615
81096,62.708
81097,175.973
81098,93.616
81099,102.28
81100,109.819
81101,96.245
81102,67.006
81103,80.242
81104,60.017
81105,133.863
81106,113.776
81107,321.216
81108,130.501
81109,347.356
81110,96.49
81111,70.778
81112,92.864
81113,75.757
81114,97.638
81115,70.42
81116,68.565
81117,85.302
81118,66.827
81119,89.66
81120,67.467
81121,105.596
81122,167.092
81123,65.637
81124,226.438
81125,90.901
81126,72.856
81127,104.342
81128,196.547
81129,125.484
81130,79.516
81131,128.144
81132,163.59
81133,101.79
81134,60.378
81135,113.168
81136,130.089
81137,120.019
81138,69.472
81139,111.764
81140,73.855
81141,293.847
81142,78.16
81143,206.715
81144,90.996
81145,77.43
81146,338.162
81147,77.507
81148,63.411
81149,106.786
81150,147.568
81151,96.689
81152,95.47
81153,77.738
81154,99.457
81155,95.415
81156,111.455
81157,63.046
81158,120.385
81159,234.126
81160,110.759
81161,85.025
81162,110.409
81163,131.326
81164,101.707
81165,96.336
81166,116.173
81167,159.344
81168,87.1
81169,50.767
81170,92.205
81171,68.252
81172,147.801
81173,73.034
81174,118.57
81175,128.089
81176,115.283
81177,65.51
81178,263.231
81179,278.244
81180,66.47
81181,84.618
81182,88.905
81183,71.145
81184,64.423
81185,97.053
81186,108.548
81187,204.902
81188,81.979
81189,114.467
81190,114.606
81191,73.642
81192,525.175
81193,151.282
81194,189.5
81195,69.297
81196,177.361
81197,609.349
81198,85.114
81199,60.997
81200,100.359
81201,106.865
81202,61.371
81203,152.764
81204,78.131
81205,237.301
81206,69.479
81207,78.906
81208,101.37
81209,90.29
81210,94.394
81211,106.587
81212,180.623
81213,70.248
81214,575.642
81215,73.755
81216,77.264
81217,111.798
81218,87.75
81219,80.275
81220,143.154
81221,81.716
81222,642.173
81223,67.555
81224,180.877
81225,70.373
81226,84.228
81227,112.958
81228,108.735
81229,119.701
81230,69.99
81231,226.171
81232,99.419
81233,68.433
81234,80.528
81235,114.109
81236,91.866
81237,105.29
81238,80.232
81239,70.886
81240,86.106
81241,60.811
81242,146.986
81243,82.131
81244,148.966
81245,60.61
81246,76.032
81247,150.659
81248,83.165
81249,100.096
81250,84.594
81251,96.871
81252,95.511
81253,85.081
81254,101.847
81255,144.497
81256,57.68
81257,73.957
81258,183.4
81259,84.869
81260,83.994
81261,152.934
81262,81.107
81263,83.27
81264,107.676
81265,88.515
81266,74.32
81267,99.565
81268,69.204
81269,94.784
81270,84.946
81271,94.249
81272,67.172
81273,102.556
81274,80.385
81275,107.52
81276,135.816
81277,76.4
81278,70.634
81279,327.932
81280,74.168
81281,762.017
81282,73.199
81283,73.411
81284,80.751
81285,102.179
81286,89.851
81287,91.858
81288,102.546
81289,231.687
81290,123.7
81291,130.564
81292,76.854
81293,89.282
81294,105.377
81295,86.081
81296,75.488
81297,150.09
81298,83.392
81299,70.461
81300,121.261
81301,133.631
81302,99.332
81303,119.129
81304,88.531
81305,88.737
81306,87.165
81307,82.77
81308,136.985
81309,52.114
81310,63.93
81311,122.995
81312,91.875
81313,57.775
81314,69.789
81315,116.443
81316,241.313
81317,61.425
81318,87.082
81319,75.533
81320,878.451
81321,110.252
81322,76.344
81323,116.82
81324,99.913
81325,111.448
81326,120.222
81327,191.39
81328,65.68
81329,70.388
81330,109.691
81331,65.129
81332,389.231
81333,84.578
81334,59.077
81335,98.468
81336,91.089
81337,142.101
81338,95.905
81339,531.761
81340,74.221
81341,93.563
81342,64.721
81343,69.466
81344,96.238
81345,82.532
81346,79.149
81347,99.38
81348,114.478
81349,74.494
81350,1140.904
81351,67.512
81352,78.651
81353,65.186
81354,104.112
81355,96.663
81356,95.458
81357,75.569
81358,185.267
81359,96.597
81360,69.971
81361,129.639
81362,76.902
81363,75.712
81364,239.1
81365,59.715
81366,85.104
81367,296.609
81368,72.492
81369,57.571
81370,60.714
81371,73.482
81372,86.635
81373,70.88
81374,108.905
81375,154.978
81376,85.777
81377,101.502
81378,52.089
81379,76.807
81380,101.86
81381,117.3
81382,88.57
81383,86.357
81384,64.699
81385,83.933
81386,293.786
81387,71.262
81388,59.929
81389,79.819
81390,93.198
81391,61.636
81392,87.236
81393,131.353
81394,78.699
81395,116.212
81396,85.582
81397,90.209
81398,106.93
81399,92.531
81400,84.708
81401,114.047
81402,878.347
81403,76.844
81404,90.921
81405,111.574
81406,392.249
81407,155.817
81408,100.52
81409,98.407
81410,130.11
81411,72.546
81412,114.366
81413,203.004
81414,67.668
81415,117.07
81416,101.916
81417,68.367
81418,249.176
81419,89.094
81420,114.787
81421,109.166
81422,436.21
81423,84.141
81424,72.678
81425,57.775
81426,119.577
81427,81.723
81428,130.498
81429,139.134
81430,67.35
81431,120.131
81432,81.807
81433,80.488
81434,221.318
81435,113.492
81436,73.431
81437,88.77
81438,89.359
81439,76.2
81440,78.407
81441,186.369
81442,71.051
81443,95.345
81444,198.638
81445,54.73
81446,53.661
81447,161.396
81448,82.874
81449,133.623
81450,89.82
81451,122.419
81452,612.047
81453,122.042
81454,97.278
81455,77.758
81456,120.478
81457,102.328
81458,61.559
81459,108.201
81460,84.162
81461,104.642
81462,94.974
81463,76.547
81464,128.829
81465,87.746
81466,270.332
81467,107.901
81468,205.52
81469,70.152
81470,71.936
81471,66.145
81472,223.304
81473,62.247
81474,111.919
81475,94.982
81476,122.392
81477,312.974
81478,103.163
81479,88.797
81480,97.294
81481,102.771
81482,105.876
81483,89.265
81484,60.161
81485,65.186
81486,470.306
81487,772.782
81488,70.887
81489,743.238
81490,104.244
81491,759.301
81492,171.063
81493,109.219
81494,111.526
81495,188.503
81496,94.26
81497,101.138
81498,75.569
81499,96.238
81500,105.415
81501,71.916
81502,181.129
81503,67.699
81504,77.565
81505,318.429
81506,120.667
81507,58.287
81508,106.176
81509,238.854
81510,150.558
81511,96.663
81512,70.238
81513,76.691
81514,173.171
81515,200.654
81516,73.524
81517,95.458
81518,104.112
81519,109.34
81520,79.446
81521,122.146
81522,94.335
81523,379.6
81524,218.5
81525,113.983
81526,146.6
81527,86.209
81528,72.176
81529,103.155
81530,161.805
81531,95.644
81532,75.127
81533,73.229
81534,79.848
81535,124.994
81536,117.824
81537,107.633
81538,76.732
81539,151.799
81540,130.529
81541,83.444
81542,64.783
81543,76.998
81544,82.146
81545,62.126
81546,77.312
81547,73.933
81548,82.998
81549,113.12
81550,74.583
81551,132.23
81552,144.949
81553,107.712
81554,64.504
81555,88.26
81556,219.033
81557,148.439
81558,81.022
81559,63.64
81560,394.934
81561,379.704
81562,106.506
81563,91.614
81564,86.767
81565,62.109
81566,83.734
81567,165.591
81568,95.116
81569,113.968
81570,69.268
81571,77.008
81572,77.929
81573,125.615
81574,72.115
81575,267.089
81576,59.029
81577,106.496
81578,117.123
81579,79.415
81580,62.206
81581,75.386
81582,255.993
81583,74.598
81584,875.113
81585,69.809
81586,132.157
81587,71.031
81588,65.019
81589,88.895
81590,83.502
81591,88.332
81592,86.989
81593,65.768
81594,109.259
81595,97.844
81596,102.916
81597,331.421
81598,106.07
81599,176.392
81600,115.88
81601,103.298
81602,130.969
81603,116.685
81604,419.029
81605,79.806
81606,75.643
81607,62.457
81608,82.926
81609,74.269
81610,357.796
81611,85.262
81612,86.33
81613,207.735
81614,111.346
81615,88.961
81616,213.527
81617,77.783
81618,92.824
81619,92.007
81620,69.313
81621,64.775
81622,107.048
81623,105.22
81624,105.152
81625,125.27
81626,80.59
81627,68.151
81628,97.705
81629,94.068
81630,71.221
81631,279.131
81632,240.88
81633,62.226
81634,91.449
81635,75.465
81636,87.982
81637,55.07
81638,135.014
81639,74.119
81640,81.523
81641,77.947
81642,109.296
81643,96.668
81644,66.077
81645,75.356
81646,97.304
81647,186.049
81648,137.153
81649,54.02
81650,90.332
81651,102.553
81652,122.845
81653,294.967
81654,95.857
81655,130.474
81656,98.752
81657,91.807
81658,68.997
81659,138.973
81660,125.433
81661,69.641
81662,96.283
81663,73.362
81664,249.318
81665,81.971
81666,159.262
81667,80.756
81668,84.175
81669,66.516
81670,204.076
81671,70.081
81672,71.324
81673,66.686
81674,106.934
81675,129.379
81676,93.577
81677,57.534
81678,56.842
81679,286.617
81680,61.142
81681,112.303
81682,155.187
81683,79.115
81684,95.795
81685,66.585
81686,100.984
81687,61.371
81688,63.282
81689,124.324
81690,124.171
81691,69.416
81692,79.604
81693,104.65
81694,420.167
81695,122.5
81696,105.893
81697,94.209
81698,83.931
81699,146.555
81700,68.288
81701,129.118
81702,142.019
81703,127.797
81704,61.615
81705,144.695
81706,67.824
81707,87.107
81708,137.392
81709,263.646
81710,84.771
81711,70.468
81712,125.251
81713,88.815
81714,66.402
81715,208.177
81716,152.645
81717,81.225
81718,75.845
81719,225.972
81720,118.851
81721,316.339
81722,84.269
81723,266.565
81724,122.128
81725,92.07
81726,106.945
81727,80.458
81728,166.12
81729,92.741
81730,65.82
81731,81.182
81732,174.969
81733,309.421
81734,97.053
81735,102.702
81736,104.719
81737,592.998
81738,79.439
81739,88.894
81740,198.2
81741,243.551
81742,218.51
81743,95.268
81744,80.125
81745,109.186
81746,80.045
81747,5165.441
81748,93.113
81749,186.396
81750,98.521
81751,509.451
81752,102.006
81753,109.927
81754,97.331
81755,74.553
81756,106.443
81757,72.08
81758,76.886
81759,206.291
81760,130.171
81761,114.199
81762,105.232
81763,135.842
81764,72.236
81765,97.535
81766,57.876
81767,93.213
81768,69.586
81769,74.656
81770,127.632
81771,267.081
81772,66.841
81773,103.366
81774,63.923
81775,68.932
81776,73.169
81777,302.715
81778,76.789
81779,59.001
81780,110.466
81781,63.515
81782,95.523
81783,102.144
81784,174.117
81785,120.284
81786,83.397
81787,104.093
81788,130.543
81789,187.731
81790,145.052
81791,493.481
81792,196.162
81793,102.094
81794,106.802
81795,53.197
81796,122.943
81797,86.413
81798,85.859
81799,51.192
81800,161.048
81801,116.081
81802,117.967
81803,62.816
81804,132.038
81805,121.502
81806,109.503
81807,120.862
81808,213.323
81809,66.212
81810,73.017
81811,109.766
81812,161.612
81813,143.674
81814,89.264
81815,133.053
81816,184.028
81817,69.783
81818,104.447
81819,130.78
81820,85.864
81821,91.515
81822,144.274
81823,100.817
81824,138.205
81825,82.856
81826,76.019
81827,223.008
81828,93.112
81829,278.951
81830,109.593
81831,101.133
81832,535.339
81833,60.636
81834,122.359
81835,80.989
81836,83.03
81837,82.884
81838,70.401
81839,152.064
81840,413.853
81841,108.552
81842,116.57
81843,78.271
81844,142.813
81845,129.367
81846,93.905
81847,114.777
81848,132.712
81849,91.289
81850,111.169
81851,76.178
81852,63.934
81853,277.134
81854,66.791
81855,107.298
81856,108.624
81857,109.41
81858,104.146
81859,97.928
81860,90.708
81861,93.81
81862,70.877
81863,73.938
81864,226.083
81865,173.64
81866,51.888
81867,120.871
81868,84.421
81869,114.601
81870,214.542
81871,88.975
81872,124.801
81873,90.014
81874,116.798
81875,78.324
81876,151.344
81877,68.442
81878,98.375
81879,74.266
81880,83.555
81881,98.823
81882,91.782
81883,138.159
81884,76.787
81885,83.755
81886,80.005
81887,81.606
81888,135.139
81889,120.566
81890,112.251
81891,60.019
81892,92.975
81893,89.512
81894,89.422
81895,63.52
81896,276.165
81897,86.383
81898,121.92
81899,91.882
81900,78.138
81901,148.322
81902,82.748
81903,218.264
81904,52.953
81905,125.411
81906,251.684
81907,118.536
81908,100.775
81909,97.606
81910,69.874
81911,69.725
81912,55.078
81913,159.534
81914,85.556
81915,196.35
81916,70.248
81917,97.412
81918,75.988
81919,140.467
81920,99.668
81921,69.362
81922,99.306
81923,96.319
81924,72.749
81925,166.265
81926,112.6
81927,386.278
81928,157.026
81929,131.13
81930,95.432
81931,99.77
81932,78.717
81933,169.953
81934,67.573
81935,74.839
81936,92.114
81937,68.87
81938,139.879
81939,94.214
81940,110.685
81941,92.349
81942,94.294
81943,216.086
81944,78.248
81945,110.331
81946,113.995
81947,77.089
81948,293.356
81949,180.839
81950,83.544
81951,76.064
81952,104.901
81953,57.542
81954,91.936
81955,82.349
81956,109.452
81957,83.717
81958,72.039
81959,198.958
81960,102.838
81961,92.478
81962,158.572
81963,74.374
81964,105.31
81965,59.211
81966,75.163
81967,79.184
81968,90.158
81969,89.832
81970,101.537
81971,72.38
81972,118.078
81973,76.54
81974,81.0
81975,73.574
81976,92.01
81977,84.264
81978,388.248
81979,73.014
81980,80.151
81981,89.064
81982,272.503
81983,113.703
81984,74.35
81985,101.536
81986,85.331
81987,108.265
81988,94.08
81989,102.877
81990,194.248
81991,114.633
81992,135.897
81993,95.359
81994,90.156
81995,83.945
81996,78.559
81997,329.628
81998,293.03
81999,57.351
82000,124.361
82001,105.272
82002,129.682
82003,99.575
82004,118.036
82005,72.485
82006,79.62
82007,155.789
82008,93.262
82009,61.966
82010,467.958
82011,75.411
82012,96.776
82013,419.73
82014,70.165
82015,181.305
82016,83.199
82017,110.377
82018,88.929
82019,69.366
82020,118.531
82021,92.07
82022,164.214
82023,71.796
82024,112.043
82025,74.418
82026,63.644
82027,68.173
82028,96.124
82029,86.213
82030,79.15
82031,109.609
82032,574.695
82033,79.96
82034,89.823
82035,327.423
82036,76.212
82037,416.645
82038,75.557
82039,83.488
82040,58.958
82041,75.787
82042,64.979
82043,74.728
82044,70.783
82045,78.623
82046,107.737
82047,159.959
82048,74.276
82049,98.477
82050,79.668
82051,58.015
82052,69.7
82053,61.377
82054,100.806
82055,82.395
82056,117.13
82057,67.914
82058,124.267
82059,128.724
82060,100.923
82061,259.644
82062,123.624
82063,111.327
82064,880.747
82065,98.498
82066,1344.948
82067,61.409
82068,73.169
82069,90.939
82070,90.761
82071,84.615
82072,82.893
82073,79.296
82074,81.086
82075,75.98
82076,74.931
82077,119.355
82078,85.662
82079,69.977
82080,306.304
82081,111.152
82082,140.56
82083,394.937
82084,52.358
82085,89.516
82086,118.192
82087,102.338
82088,180.924
82089,105.168
82090,79.621
82091,88.644
82092,95.512
82093,86.785
82094,135.801
82095,90.972
82096,284.837
82097,109.238
82098,95.485
82099,117.269
82100,119.781
82101,72.746
82102,208.22
82103,116.209
82104,135.013
82105,74.18
82106,88.83
82107,59.235
82108,98.554
82109,103.456
82110,142.67
