,aRarity,mRarity
38745,92.22,46.49
38746,137.24,50.93
38747,79.73,46.93
38748,51.6,15.59
38749,97.68,91.16
38750,102.98,119.7
38751,352.84,44.73
38752,67.87,33.27
38753,96.66,27.02
38754,82.93,32.64
38755,112.95,67.43
38756,73.0,28.94
38757,77.37,49.47
38758,66.03,31.96
38759,97.04,38.59
38760,93.72,43.27
38761,231.75,158.69
38762,184.3,70.23
38763,184.3,70.23
38764,41.75,7.97
38765,109.46,69.86
38766,67.26,39.54
38767,101.59,33.31
38768,70.53,63.52
38769,175.78,56.07
38770,55.13,14.4
38771,58.16,16.04
38772,353.47,211.87
38773,92.52,23.02
38774,83.79,25.93
38775,117.28,140.17
38776,318.29,33.08
38777,57.84,22.4
38778,78.24,48.02
38779,67.52,29.8
38780,207.4,51.15
38781,207.4,51.15
38782,67.52,29.8
38783,318.29,33.08
38784,78.24,48.02
38785,318.29,33.08
38786,57.84,22.4
38787,74.13,25.95
38788,89.5,22.77
38789,78.9,50.06
38790,114.52,47.96
38791,1371.11,169.63
38792,119.37,64.68
38793,61.76,25.14
38794,57.84,22.4
38795,62.18,17.42
38796,74.61,54.02
38797,97.18,63.72
38798,60.22,26.43
38799,86.83,69.92
38800,64.79,20.92
38801,81.38,47.24
38802,79.91,38.37
38803,257.22,30.46
38804,89.5,22.77
38805,89.5,22.77
38806,221.51,189.9
38807,71.17,42.91
38808,110.58,26.98
38809,159.39,105.66
38810,152.85,109.21
38811,50.7,15.39
38812,466.5,29.7
38813,62.02,27.28
38814,78.0,48.79
38815,76.04,75.54
38816,86.61,57.56
38817,99.68,55.8
38818,94.41,44.32
38819,93.15,30.45
38820,61.22,34.72
38821,86.98,68.26
38822,180.32,35.56
38823,61.93,34.5
38824,71.73,48.08
38825,67.96,35.69
38826,408.73,47.12
38827,209.52,97.97
38828,48.17,18.7
38829,105.98,165.86
38830,67.96,35.69
38831,207.4,51.15
38832,99.42,36.78
38833,64.82,30.64
38834,102.78,38.77
38835,138.22,114.35
38836,172.35,35.6
38837,103.0,120.45
38838,53.6,14.41
38839,61.23,23.95
38840,157.58,49.99
38841,68.93,40.71
38842,83.58,77.65
38843,74.61,29.79
38844,76.92,79.08
38845,99.88,48.74
38846,51.25,14.35
38847,141.54,42.47
38848,60.0,35.06
38849,53.6,14.41
38850,103.0,120.45
38851,172.35,35.6
38852,157.58,49.99
38853,61.23,23.95
38854,80.23,36.85
38855,95.11,28.67
38856,87.43,68.78
38857,109.07,56.35
38858,145.59,186.38
38859,70.74,20.1
38860,59.21,35.56
38861,110.73,62.4
38862,57.84,33.08
38863,141.54,42.47
38864,60.0,35.06
38865,51.35,21.31
38866,63.4,48.99
38867,92.6,69.75
38868,86.1,37.17
38869,88.55,41.43
38870,106.56,63.23
38871,66.33,40.63
38872,68.91,25.86
38873,120.96,254.44
38874,75.08,41.36
38875,141.54,42.47
38876,73.59,34.54
38877,70.43,38.5
38878,66.84,41.97
38879,71.7,29.25
38880,86.67,48.31
38881,103.19,107.92
38882,114.72,33.42
38883,118.27,94.67
38884,87.57,42.17
38885,76.78,35.6
38886,75.54,36.55
38887,86.67,48.31
38888,66.84,41.97
38889,71.7,29.25
38890,139.11,98.82
38891,141.89,91.79
38892,78.44,62.03
38893,125.91,156.56
38894,142.52,160.94
38895,744.67,67.38
38896,159.76,32.73
38897,194.1,32.17
38898,1113.14,58.91
38899,136.85,64.68
38900,89.67,37.9
38901,68.08,45.02
38902,57.81,26.8
38903,63.76,20.29
38904,93.5,30.09
38905,92.14,28.63
38906,72.64,59.78
38907,78.83,65.82
38908,95.26,72.12
38909,44.48,10.15
38910,70.0,37.96
38911,164.56,127.98
38912,72.95,27.18
38913,192.37,31.29
38914,67.01,15.44
38915,55.47,17.46
38916,72.38,30.68
38917,76.25,45.96
38918,45.65,14.09
38919,180.98,33.73
38920,280.93,107.88
38921,70.46,26.9
38922,70.41,15.73
38923,74.98,27.63
38924,70.3,23.48
38925,57.95,23.02
38926,135.57,37.47
38927,473.71,153.29
38928,101.24,114.59
38929,82.08,33.34
38930,63.39,38.38
38931,108.49,51.24
38932,104.07,40.6
38933,121.88,46.92
38934,64.15,18.73
38935,102.68,40.7
38936,83.36,54.76
38937,125.19,149.16
38938,93.76,23.69
38939,53.76,24.08
38940,92.44,78.67
38941,76.12,51.45
38942,303.95,26.76
38943,89.65,60.75
38944,64.55,26.66
38945,173.34,37.11
38946,51.69,16.29
38947,76.12,51.45
38948,303.95,26.76
38949,106.69,40.05
38950,107.23,40.77
38951,91.31,32.25
38952,76.01,36.69
38953,81.35,57.51
38954,75.65,32.0
38955,57.84,34.21
38956,103.47,85.7
38957,68.61,30.35
38958,51.44,20.81
38959,137.35,93.57
38960,176.68,122.64
38961,95.73,35.29
38962,86.77,42.11
38963,78.99,69.25
38964,117.61,112.44
38965,307.0,23.0
38966,100.48,21.82
38967,111.97,49.58
38968,93.37,39.0
38969,143.75,24.24
38970,54.98,16.5
38971,59.27,27.04
38972,99.46,112.82
38973,157.17,197.21
38974,76.78,31.09
38975,87.7,50.0
38976,179.96,51.38
38977,97.95,74.1
38978,109.39,94.41
38979,109.48,66.19
38980,288.26,86.45
38981,78.48,30.61
38982,70.18,27.41
38983,168.13,32.98
38984,162.79,63.55
38985,93.35,68.64
38986,273.75,37.43
38987,69.97,31.35
38988,82.56,47.11
38989,187.26,48.21
38990,266.87,26.64
38991,119.06,48.39
38992,56.11,18.73
38993,115.6,177.17
38994,216.96,189.72
38995,156.03,118.44
38996,77.66,47.37
38997,101.79,32.61
38998,74.27,47.26
38999,99.69,111.51
39000,194.39,97.58
39001,60.42,16.39
39002,54.16,15.64
39003,106.17,37.07
39004,115.11,33.33
39005,49.02,18.45
39006,127.88,38.86
39007,373.97,60.83
39008,59.96,21.48
39009,380.88,88.82
39010,166.57,97.76
39011,115.36,110.05
39012,113.41,31.3
39013,116.75,34.89
39014,80.05,45.64
39015,55.03,15.98
39016,57.31,22.53
39017,95.48,33.66
39018,55.43,18.89
39019,79.96,39.54
39020,59.65,20.06
39021,107.95,35.29
39022,139.58,480.12
39023,101.54,38.42
39024,48.66,14.94
39025,88.93,34.08
39026,237.76,53.93
39027,57.81,19.43
39028,93.56,32.06
39029,81.11,59.42
39030,481.22,122.6
39031,85.56,34.36
39032,135.8,234.18
39033,94.88,128.58
39034,83.22,52.24
39035,112.66,65.37
39036,59.37,26.99
39037,65.97,40.59
39038,546.25,131.0
39039,104.64,73.98
39040,431.98,183.24
39041,97.44,91.34
39042,45.72,12.82
39043,53.72,18.64
39044,46.99,13.9
39045,50.5,20.98
39046,115.47,45.49
39047,64.09,30.16
39048,100.14,74.34
39049,116.75,75.93
39050,68.57,60.58
39051,84.39,38.63
39052,103.52,101.57
39053,87.19,26.03
39054,421.35,78.25
39055,51.98,26.82
39056,86.55,83.03
39057,82.69,50.55
39058,122.75,105.15
39059,110.72,36.43
39060,87.32,82.8
39061,127.36,123.87
39062,54.22,14.96
39063,99.68,69.68
39064,111.66,53.75
39065,66.5,15.17
39066,85.41,33.09
39067,282.37,70.68
39068,272.61,57.73
39069,68.82,36.04
39070,109.82,51.63
39071,80.3,33.46
39072,53.47,22.42
39073,89.21,52.61
39074,76.26,62.71
39075,106.86,40.52
39076,74.06,31.65
39077,49.27,14.43
39078,78.09,25.39
39079,166.75,130.44
39080,103.01,35.24
39081,72.32,22.29
39082,110.71,53.27
39083,65.93,26.04
39084,129.59,71.92
39085,99.76,47.13
39086,71.26,31.42
39087,118.97,38.16
39088,93.24,89.73
39089,77.58,51.25
39090,77.58,51.25
39091,107.81,43.05
39092,68.53,34.97
39093,72.05,22.27
39094,74.0,53.11
39095,57.76,14.77
39096,127.89,126.59
39097,68.22,24.22
39098,108.39,108.51
39099,65.61,27.13
39100,78.98,28.22
39101,62.29,33.31
39102,78.6,48.48
39103,55.09,23.06
39104,67.03,23.93
39105,98.91,65.13
39106,72.31,30.63
39107,71.89,19.02
39108,156.51,71.05
39109,176.82,248.17
39110,94.1,33.47
39111,81.74,55.43
39112,600.34,195.28
39113,153.6,64.56
39114,65.54,18.38
39115,53.78,13.19
39116,91.66,36.3
39117,52.87,9.42
39118,267.96,254.65
39119,136.28,147.46
39120,121.04,73.28
39121,80.9,24.76
39122,57.04,15.64
39123,92.2,71.06
39124,426.45,66.71
39125,100.16,30.04
39126,119.64,80.37
39127,101.77,110.44
39128,82.02,41.88
39129,184.9,69.97
39130,86.3,90.99
39131,411.83,56.01
39132,105.55,49.17
39133,56.49,15.85
39134,68.57,43.64
39135,71.76,45.4
39136,69.06,31.79
39137,67.0,21.75
39138,111.92,30.88
39139,70.72,46.3
39140,56.71,28.79
39141,82.21,23.72
39142,80.43,32.84
39143,72.61,45.35
39144,76.06,34.09
39145,133.64,94.0
39146,73.15,39.58
39147,128.98,60.04
39148,93.16,22.16
39149,285.06,70.73
39150,71.74,29.53
39151,87.75,20.46
39152,78.4,41.61
39153,52.57,19.93
39154,81.13,36.66
39155,134.11,32.25
39156,79.06,49.25
39157,61.96,24.89
39158,97.7,32.91
39159,169.06,25.29
39160,233.47,55.45
39161,594.3,63.84
39162,85.29,61.47
39163,105.59,40.36
39164,105.07,43.43
39165,80.7,29.17
39166,1131.54,93.59
39167,73.09,21.86
39168,75.73,78.05
39169,149.47,101.96
39170,413.45,50.51
39171,64.22,28.43
39172,81.91,77.54
39173,111.28,95.47
39174,185.81,117.45
39175,204.79,64.18
39176,136.95,78.96
39177,77.93,37.74
39178,77.48,26.29
39179,85.44,21.59
39180,70.08,27.01
39181,124.89,126.33
39182,65.85,37.57
39183,75.37,38.84
39184,226.36,79.59
39185,63.76,27.0
39186,121.78,113.18
39187,62.43,29.64
39188,77.46,49.01
39189,116.42,40.45
39190,186.31,87.34
39191,146.87,46.09
39192,123.04,23.57
39193,88.81,58.9
39194,64.17,11.49
39195,196.5,34.73
39196,242.03,78.83
39197,114.94,60.49
39198,271.5,261.14
39199,88.61,37.74
39200,72.56,23.73
39201,271.48,57.45
39202,65.84,28.08
39203,72.71,38.41
39204,85.46,35.71
39205,340.54,111.72
39206,75.91,32.39
39207,180.2,142.33
39208,75.12,44.85
39209,85.07,57.26
39210,72.0,36.48
39211,747.37,71.49
39212,82.22,42.39
39213,62.74,24.4
39214,525.42,149.06
39215,97.1,15.07
39216,68.25,22.16
39217,87.5,23.38
39218,48.99,14.75
39219,111.0,27.37
39220,88.03,62.32
39221,110.75,49.66
39222,66.9,27.75
39223,197.66,38.04
39224,73.46,36.43
39225,61.96,16.0
39226,122.82,78.07
39227,111.5,40.98
39228,69.54,29.02
39229,60.24,14.88
39230,102.25,27.63
39231,135.69,38.69
39232,87.36,19.33
39233,578.45,56.24
39234,128.42,47.93
39235,63.38,22.93
39236,111.83,33.39
39237,351.54,233.43
39238,75.39,38.46
39239,115.47,139.6
39240,82.28,43.1
39241,55.29,14.02
39242,64.61,26.03
39243,96.52,27.53
39244,108.78,36.76
39245,120.14,48.1
39246,42.92,11.1
39247,375.7,52.01
39248,91.44,19.9
39249,91.07,51.59
39250,49.71,16.08
39251,95.35,65.5
39252,60.1,26.95
39253,101.28,94.79
39254,136.65,50.08
39255,49.64,18.82
39256,245.26,94.98
39257,98.23,108.28
39258,188.7,22.96
39259,51.67,20.5
39260,160.13,84.88
39261,64.79,28.23
39262,56.42,20.25
39263,65.93,20.33
39264,65.58,29.68
39265,74.19,48.03
39266,135.43,28.2
39267,101.86,32.57
39268,87.46,58.15
39269,164.25,35.14
39270,93.42,97.54
39271,70.26,28.48
39272,65.72,27.83
39273,105.72,53.03
39274,101.99,32.57
39275,754.24,58.74
39276,66.33,15.44
39277,54.33,27.94
39278,56.53,24.41
39279,77.6,81.01
39280,60.69,23.64
39281,65.9,35.9
39282,343.24,109.34
39283,79.64,64.11
39284,88.57,23.92
39285,101.66,122.54
39286,60.06,21.75
39287,249.28,45.22
39288,117.29,106.75
39289,73.56,49.49
39290,1373.14,179.62
39291,85.27,34.1
39292,140.3,51.19
39293,222.04,82.42
39294,83.84,50.49
39295,74.17,61.85
39296,109.29,18.71
39297,256.57,88.06
39298,62.15,18.43
39299,112.79,67.9
39300,93.74,29.77
39301,83.85,116.37
39302,102.55,68.8
39303,60.99,23.97
39304,98.37,83.06
39305,72.45,28.56
39306,65.45,35.97
39307,661.11,90.24
39308,55.78,22.82
39309,83.2,42.09
39310,102.76,42.79
39311,56.41,21.73
39312,89.67,11.7
39313,104.58,42.39
39314,105.05,75.94
39315,123.12,12.26
39316,112.91,34.96
39317,68.25,29.43
39318,110.62,41.74
39319,83.51,44.2
39320,273.3,28.9
39321,174.06,57.36
39322,78.16,31.58
39323,546.89,127.45
39324,62.05,18.16
39325,108.89,72.53
39326,66.27,21.2
39327,106.01,51.37
39328,88.84,32.34
39329,90.4,119.87
39330,109.3,126.87
39331,100.19,64.86
39332,103.87,22.71
39333,90.21,93.16
39334,64.93,25.84
39335,51.08,19.6
39336,102.54,57.89
39337,84.24,63.22
39338,81.17,53.3
39339,88.46,32.31
39340,159.32,77.36
39341,65.75,17.39
39342,105.79,162.07
39343,129.59,208.07
39344,77.92,56.03
39345,75.56,31.47
39346,63.48,40.79
39347,67.69,29.51
39348,98.74,20.75
39349,257.65,38.55
39350,104.5,127.14
39351,53.86,28.49
39352,103.18,17.76
39353,155.91,56.08
39354,482.69,75.0
39355,54.73,17.55
39356,63.94,22.01
39357,79.05,50.03
39358,78.0,50.01
39359,114.62,94.12
39360,122.24,39.4
39361,76.0,72.36
39362,55.22,24.26
39363,293.27,46.56
39364,61.19,27.43
39365,58.5,24.43
39366,141.79,175.02
39367,304.41,60.51
39368,53.47,13.51
39369,274.67,154.1
39370,63.07,18.09
39371,99.38,112.14
39372,67.36,26.63
39373,132.59,149.2
39374,117.15,141.13
39375,86.45,57.36
39376,133.47,76.05
39377,82.83,49.43
39378,84.56,36.81
39379,82.95,13.07
39380,88.23,79.66
39381,96.75,19.09
39382,131.56,104.74
39383,97.11,58.59
39384,105.97,41.23
39385,74.11,30.64
39386,138.49,141.23
39387,56.97,15.48
39388,65.54,35.15
39389,83.22,41.25
39390,88.4,24.73
39391,46.8,13.65
39392,125.44,61.92
39393,108.36,45.31
39394,96.67,24.32
39395,84.77,48.83
39396,50.85,19.43
39397,60.05,21.1
39398,118.42,60.69
39399,93.26,66.4
39400,341.49,97.6
39401,171.22,26.23
39402,170.1,31.74
39403,68.22,44.19
39404,56.7,25.78
39405,98.1,70.12
39406,97.31,55.85
39407,93.2,51.41
39408,161.97,21.05
39409,111.95,66.19
39410,115.2,60.05
39411,97.63,34.19
39412,64.21,39.89
39413,211.0,208.25
39414,105.3,38.84
39415,350.8,156.98
39416,63.72,42.6
39417,70.09,35.25
39418,129.18,122.49
39419,125.71,59.04
39420,70.08,29.89
39421,94.56,78.21
39422,73.52,46.71
39423,97.15,26.97
39424,39.86,10.77
39425,63.08,25.88
39426,76.19,33.87
39427,59.0,16.37
39428,81.36,49.93
39429,98.69,62.78
39430,71.61,21.11
39431,68.76,35.63
39432,106.01,137.41
39433,78.85,38.03
39434,133.62,224.03
39435,119.21,35.69
39436,364.13,572.37
39437,127.68,17.92
39438,80.4,14.88
39439,85.84,89.52
39440,96.5,108.91
39441,136.93,131.39
39442,64.57,29.2
39443,84.25,50.44
39444,77.82,69.97
39445,61.4,28.42
39446,167.29,36.04
39447,596.43,166.86
39448,77.31,27.0
39449,58.02,24.64
39450,58.11,22.17
39451,75.65,53.58
39452,45.77,12.68
39453,499.57,81.23
39454,240.24,59.6
39455,71.84,42.89
39456,52.6,14.7
39457,95.63,94.78
39458,59.53,19.87
39459,93.25,28.16
39460,78.24,29.83
39461,96.48,88.61
39462,60.21,20.99
39463,64.61,20.95
39464,237.35,55.03
39465,65.72,25.35
39466,107.29,55.65
39467,77.95,53.74
39468,89.98,59.73
39469,67.91,24.35
39470,378.38,54.38
39471,93.1,29.45
39472,85.1,50.47
39473,81.48,79.56
39474,92.47,102.1
39475,83.67,39.58
39476,73.65,37.85
39477,73.76,48.28
39478,85.81,72.86
39479,53.9,20.2
39480,88.83,48.31
39481,347.7,69.67
39482,92.92,31.3
39483,98.22,36.05
39484,64.75,24.5
39485,95.91,25.92
39486,79.96,35.43
39487,50.71,20.02
39488,85.34,84.29
39489,60.85,15.16
39490,79.07,32.57
39491,55.03,17.67
39492,72.07,33.83
39493,54.74,22.49
39494,324.06,103.61
39495,117.02,96.31
39496,75.36,23.63
39497,84.62,45.88
39498,68.18,33.35
39499,466.2,67.99
39500,113.63,30.47
39501,80.71,29.97
39502,52.47,15.53
39503,136.26,77.18
39504,157.47,71.93
39505,96.21,22.76
39506,290.74,93.76
39507,94.28,29.2
39508,68.78,19.42
39509,75.94,38.19
39510,130.43,98.62
39511,77.16,66.55
39512,69.06,33.05
39513,58.64,18.07
39514,93.23,42.75
39515,379.82,483.76
39516,112.33,58.57
39517,121.89,105.05
39518,103.48,50.16
39519,585.8,36.62
39520,56.14,15.71
39521,58.65,23.61
39522,90.38,29.92
39523,80.87,53.35
39524,336.45,172.36
39525,303.05,97.19
39526,100.07,39.72
39527,63.76,30.12
39528,73.27,52.71
39529,68.29,35.32
39530,71.0,30.86
39531,107.86,42.57
39532,57.52,32.17
39533,70.91,56.28
39534,109.01,66.62
39535,57.04,25.23
39536,106.12,58.55
39537,297.41,58.32
39538,86.92,43.37
39539,99.77,84.31
39540,83.78,59.46
39541,91.28,28.7
39542,90.3,60.29
39543,75.54,46.0
39544,96.8,86.41
39545,64.94,18.59
39546,516.09,57.79
39547,109.9,37.12
39548,59.66,22.97
39549,77.02,49.06
39550,113.43,40.65
39551,42.63,12.38
39552,105.27,81.88
39553,224.64,99.79
39554,60.31,27.4
39555,52.65,23.0
39556,105.16,40.55
39557,97.85,34.49
39558,68.96,33.64
39559,75.18,20.29
39560,105.95,42.63
39561,97.5,41.37
39562,85.75,60.32
39563,80.02,41.66
39564,186.19,91.87
39565,66.01,24.98
39566,60.63,16.24
39567,89.99,64.29
39568,61.55,25.56
39569,122.39,289.82
39570,64.49,26.7
39571,101.23,51.14
39572,108.53,62.92
39573,70.37,32.81
39574,82.63,41.58
39575,55.05,22.19
39576,81.1,53.23
39577,54.96,14.35
39578,115.04,48.15
39579,70.41,33.57
39580,68.33,35.26
39581,110.08,61.67
39582,59.38,35.87
39583,79.49,47.67
39584,70.16,35.3
39585,69.17,34.28
39586,75.48,30.52
39587,77.93,45.28
39588,62.26,39.03
39589,118.36,79.07
39590,181.9,35.63
39591,5035.29,751.24
39592,56.07,24.08
39593,52.33,27.43
39594,289.21,88.93
39595,56.63,17.28
39596,314.98,62.35
39597,180.53,146.7
39598,54.27,22.96
39599,70.03,56.73
39600,106.21,58.89
39601,83.54,58.73
39602,74.05,23.34
39603,184.01,104.77
39604,64.65,24.54
39605,63.62,15.93
39606,55.76,23.68
39607,148.27,62.54
39608,169.55,22.77
39609,61.32,23.16
39610,106.06,50.77
39611,69.56,39.13
39612,101.65,22.02
39613,333.97,88.74
39614,169.15,304.74
39615,129.26,87.34
39616,95.58,64.57
39617,73.21,35.76
39618,78.98,75.8
39619,117.14,105.06
39620,53.33,14.43
39621,243.61,81.43
39622,98.96,111.8
39623,110.13,57.15
39624,365.58,136.89
39625,84.43,45.9
39626,93.8,63.18
39627,138.06,56.66
39628,58.92,22.29
39629,204.91,34.94
39630,62.94,21.0
39631,54.81,23.9
39632,66.71,28.01
39633,87.95,39.77
39634,100.48,25.37
39635,90.62,29.0
39636,248.63,55.04
39637,117.36,147.46
39638,72.16,38.31
39639,81.94,42.43
39640,77.25,39.62
39641,294.73,59.15
39642,86.36,54.51
39643,114.76,33.66
39644,146.28,143.16
39645,168.99,99.11
39646,112.14,49.65
39647,98.71,23.84
39648,137.11,32.57
39649,87.9,37.68
39650,56.47,24.59
39651,127.2,85.87
39652,61.51,36.81
39653,89.84,86.9
39654,115.5,73.56
39655,83.66,116.33
39656,104.94,107.99
39657,99.85,44.62
39658,58.16,26.65
39659,90.76,69.33
39660,64.5,37.59
39661,85.88,65.9
39662,713.94,76.32
39663,79.27,45.54
39664,70.32,49.06
39665,144.84,7.38
39666,60.31,23.3
39667,75.22,45.43
39668,74.95,47.31
39669,82.78,63.4
39670,94.22,52.34
39671,62.72,37.06
39672,80.5,49.89
39673,80.88,29.8
39674,80.68,37.22
39675,53.3,22.4
39676,80.67,18.66
39677,91.18,147.59
39678,98.04,24.19
39679,85.51,87.09
39680,151.69,56.5
39681,43.2,8.98
39682,89.14,63.01
39683,101.25,29.3
39684,51.05,20.95
39685,275.57,269.45
39686,99.9,113.74
39687,65.04,29.52
39688,70.71,29.46
39689,34.36,6.87
39690,207.3,52.26
39691,158.6,137.3
39692,117.66,32.5
39693,78.47,46.07
39694,63.58,25.54
39695,94.16,31.24
39696,221.79,36.16
39697,83.81,78.05
39698,127.16,19.8
39699,96.0,20.18
39700,124.83,57.38
39701,90.07,69.12
39702,60.77,17.72
39703,95.32,84.8
39704,81.74,55.31
39705,117.1,85.52
39706,75.23,57.44
39707,64.72,21.77
39708,102.21,98.14
39709,73.9,25.45
39710,143.9,53.14
39711,109.58,46.12
39712,109.33,102.95
39713,121.97,91.84
39714,83.85,42.24
39715,118.51,37.01
39716,71.94,46.5
39717,71.77,29.54
39718,58.15,34.68
39719,54.21,22.48
39720,111.92,138.32
39721,37.25,9.85
39722,88.73,53.61
39723,83.62,31.42
39724,59.62,26.2
39725,186.7,20.48
39726,93.23,31.35
39727,82.79,55.89
39728,64.38,25.71
39729,58.03,16.12
39730,475.34,49.52
39731,80.8,50.58
39732,122.25,39.84
39733,57.18,24.94
39734,205.85,63.26
39735,94.6,33.8
39736,91.05,30.38
39737,127.21,90.51
39738,134.81,36.81
39739,49.1,12.12
39740,545.83,72.82
39741,65.21,31.39
39742,83.92,50.37
39743,87.92,51.25
39744,92.24,57.39
39745,102.99,49.01
39746,58.46,19.25
39747,60.86,18.35
39748,72.3,43.82
39749,90.79,83.2
39750,68.53,38.19
39751,47.31,18.74
39752,600.28,135.84
39753,71.11,30.37
39754,86.92,62.46
39755,95.27,54.23
39756,106.88,118.81
39757,74.21,30.11
39758,78.58,42.99
39759,84.27,32.21
39760,64.89,42.26
39761,93.56,32.33
39762,75.89,25.51
39763,79.4,46.45
39764,74.7,60.08
39765,51.38,14.35
39766,63.03,25.15
39767,60.94,27.71
39768,73.63,41.24
39769,128.72,65.3
39770,407.05,152.94
39771,90.7,36.89
39772,205.19,47.71
39773,55.27,15.09
39774,72.67,29.46
39775,66.2,17.83
39776,90.19,47.78
39777,94.2,34.45
39778,80.49,53.93
39779,86.06,79.23
39780,123.97,48.66
39781,57.74,24.95
39782,86.75,18.68
39783,103.67,63.53
39784,112.62,64.93
39785,60.53,28.11
39786,82.42,34.17
39787,123.24,62.51
39788,115.1,65.62
39789,80.26,36.26
39790,58.35,18.15
39791,76.98,39.67
39792,72.23,34.35
39793,61.71,23.78
39794,112.28,71.65
39795,55.98,30.62
39796,124.29,13.24
39797,102.99,49.01
39798,68.17,24.9
39799,92.63,12.22
39800,150.71,48.2
39801,57.23,32.99
39802,55.4,22.18
39803,54.52,16.32
39804,200.59,357.11
39805,96.22,39.47
39806,53.96,28.05
39807,136.96,76.6
39808,60.23,16.68
39809,74.74,74.79
39810,69.44,18.65
39811,236.11,51.21
39812,320.27,243.07
39813,68.79,45.56
39814,64.64,25.71
39815,84.81,47.01
39816,106.88,118.81
39817,95.27,54.23
39818,93.4,54.21
39819,75.12,31.43
39820,95.97,109.78
39821,108.06,67.18
39822,105.01,56.23
39823,54.1,14.24
39824,109.16,32.85
39825,63.91,35.36
39826,81.78,21.71
39827,156.51,194.3
39828,83.38,50.19
39829,121.0,72.12
39830,66.45,27.18
39831,62.47,38.95
39832,48.58,15.17
39833,123.23,56.06
39834,315.25,135.92
39835,97.32,128.43
39836,72.07,27.04
39837,94.07,129.47
39838,201.62,46.44
39839,123.87,148.05
39840,100.91,46.96
39841,72.56,18.85
39842,84.33,49.85
39843,85.46,35.37
39844,82.04,49.18
39845,82.83,57.27
39846,68.73,36.66
39847,64.1,25.8
39848,70.58,36.7
39849,306.5,41.83
39850,462.64,46.13
39851,82.84,82.99
39852,69.76,59.58
39853,80.16,35.14
39854,97.01,26.71
39855,72.5,23.51
39856,96.47,40.52
39857,61.13,24.59
39858,65.47,19.77
39859,67.33,35.17
39860,111.16,64.57
39861,69.01,28.89
39862,58.66,16.23
39863,409.3,130.68
39864,103.59,61.71
39865,115.1,65.62
39866,122.99,84.82
39867,90.41,39.9
39868,386.55,106.91
39869,125.84,61.96
39870,263.68,105.2
39871,92.59,68.4
39872,82.23,70.15
39873,76.28,34.2
39874,89.41,20.51
39875,123.83,80.64
39876,56.31,16.17
39877,71.9,23.64
39878,92.82,65.46
39879,77.78,25.66
39880,68.4,32.82
39881,63.72,40.93
39882,63.17,25.72
39883,230.54,51.57
39884,106.37,58.22
39885,58.49,25.05
39886,52.86,12.86
39887,91.9,53.32
39888,149.51,45.79
39889,179.16,148.89
39890,126.06,15.18
39891,80.35,36.78
39892,59.78,16.69
39893,98.12,64.32
39894,126.36,64.0
39895,90.53,37.07
39896,170.65,286.9
39897,326.76,90.35
39898,125.09,19.28
39899,110.94,45.36
39900,62.12,16.09
39901,264.13,34.18
39902,64.24,24.56
39903,123.86,85.12
39904,62.71,36.49
39905,356.64,62.99
39906,224.41,94.61
39907,59.82,14.28
39908,404.48,93.96
39909,61.54,13.79
39910,70.31,58.91
39911,95.78,58.53
39912,110.84,45.6
39913,88.44,36.34
39914,103.86,71.41
39915,107.7,52.71
39916,136.2,100.09
39917,91.2,96.85
39918,156.14,21.0
39919,72.33,33.01
39920,95.86,64.83
39921,120.69,70.75
39922,98.14,36.78
39923,110.23,64.71
39924,88.22,13.16
39925,54.09,17.69
39926,48.59,14.79
39927,173.34,129.68
39928,117.58,144.58
39929,100.21,27.91
39930,274.36,29.23
39931,103.6,72.55
39932,377.83,62.9
39933,86.24,61.08
39934,71.51,32.48
39935,68.73,40.5
39936,65.05,24.16
39937,111.1,93.62
39938,54.09,17.69
39939,90.41,39.9
39940,122.99,84.82
39941,64.48,38.56
39942,122.07,70.15
39943,80.07,33.83
39944,70.29,30.99
39945,129.49,60.25
39946,164.69,68.07
39947,562.16,27.62
39948,75.75,48.03
39949,79.9,41.59
39950,66.22,18.31
39951,94.86,30.57
39952,93.23,22.94
39953,48.59,14.79
39954,47.78,14.61
39955,74.77,23.91
39956,157.42,50.42
39957,79.35,45.23
39958,88.29,39.32
39959,57.77,17.85
39960,91.16,17.66
39961,83.25,48.6
39962,66.68,18.41
39963,78.62,10.32
39964,78.14,33.63
39965,88.28,68.24
39966,73.92,28.56
39967,75.16,47.13
39968,206.69,206.93
39969,124.35,83.81
39970,101.01,49.46
39971,88.56,78.49
39972,60.98,24.06
39973,67.18,15.26
39974,53.79,23.22
39975,68.24,31.73
39976,61.17,23.74
39977,71.64,29.97
39978,287.83,54.94
39979,95.86,89.96
39980,107.07,52.62
39981,67.11,55.06
39982,142.42,81.96
39983,76.09,33.23
39984,72.79,32.67
39985,100.53,21.32
39986,104.74,54.22
39987,375.35,47.03
39988,402.94,46.55
39989,448.11,214.58
39990,96.74,85.5
39991,87.06,63.16
39992,107.68,61.09
39993,106.79,52.18
39994,159.49,81.41
39995,175.48,168.67
39996,102.22,49.28
39997,59.1,22.43
39998,106.31,48.36
39999,59.75,33.52
40000,287.26,40.13
40001,55.72,29.41
40002,57.94,24.07
40003,179.16,148.89
40004,149.51,45.79
40005,51.96,14.8
40006,104.22,61.49
40007,96.95,92.03
40008,614.37,106.6
40009,76.25,44.28
40010,136.86,27.57
40011,84.06,49.22
40012,84.69,76.18
40013,365.22,130.82
40014,59.65,18.76
40015,101.29,35.43
