,aRarity,mRarity
39252,5.98,0.47
39253,10.08,0.53
39254,13.59,0.88
39255,4.94,0.33
39256,24.37,0.94
39257,9.77,0.6
39258,18.74,0.72
39259,5.14,0.36
39260,15.91,0.84
39261,6.45,0.5
39262,5.61,0.36
39263,6.56,0.36
39264,6.52,0.52
39265,7.38,0.47
39266,13.47,0.88
39267,10.14,0.57
39268,8.7,0.57
39269,16.33,0.62
39270,9.29,0.54
39271,6.99,0.5
39272,6.54,0.49
39273,10.52,0.52
39274,10.14,0.57
39275,75.15,1.04
39276,6.6,0.48
39277,5.4,0.28
39278,5.62,0.43
39279,7.72,0.45
39280,6.04,0.42
39281,6.56,0.36
39282,34.19,1.08
39283,7.92,0.36
39284,8.82,0.42
39285,10.11,0.68
39286,5.97,0.38
39287,24.79,0.8
39288,11.67,0.59
39289,7.32,0.49
39290,136.8,1.78
39291,8.48,0.6
39292,13.93,0.51
39293,22.06,0.81
39294,8.33,0.5
39295,7.38,0.34
39296,10.87,0.59
39297,25.51,0.87
39298,6.18,0.58
39299,11.22,0.67
39300,9.32,0.52
39301,8.34,0.36
39302,10.2,0.68
39303,6.07,0.42
39304,9.78,0.46
39305,7.21,0.5
39306,6.51,0.36
39307,65.86,1.59
39308,5.55,0.4
39309,8.27,0.74
39310,10.22,0.75
39311,5.61,0.38
39312,8.92,0.65
39313,10.41,0.75
39314,10.45,0.75
39315,12.24,0.68
39316,11.24,1.1
39317,6.79,0.52
39318,11.01,0.74
39319,8.31,0.78
39320,27.22,0.91
39321,17.32,1.01
39322,7.77,0.56
39323,54.47,1.26
39324,6.17,0.57
39325,10.83,0.4
39326,6.59,0.67
39327,10.54,0.51
39328,8.84,1.01
39329,8.99,0.37
39330,10.88,0.71
39331,9.96,0.64
39332,10.33,0.71
39333,8.97,0.52
39334,6.46,0.46
39335,5.08,0.35
39336,10.2,0.32
39337,8.38,0.63
39338,8.07,0.53
39339,8.8,0.57
39340,15.85,0.77
39341,6.54,0.55
39342,10.52,0.51
39343,12.89,0.65
39344,7.75,0.55
39345,7.51,0.55
39346,6.31,0.4
39347,6.73,0.52
39348,9.82,0.65
39349,25.67,0.68
39350,10.4,0.71
39351,5.36,0.28
39352,10.26,0.56
39353,15.5,0.99
39354,48.09,0.74
39355,5.44,0.55
39356,6.36,0.69
39357,7.86,0.5
39358,7.76,0.49
39359,11.41,0.52
39360,12.15,0.69
39361,7.56,0.4
39362,5.49,0.43
39363,29.15,1.46
39364,6.09,0.48
39365,5.82,0.43
39366,14.1,0.97
39367,30.26,1.07
39368,5.32,0.42
39369,27.31,0.86
39370,6.27,0.57
39371,9.89,0.62
39372,6.7,0.47
39373,13.19,0.83
39374,11.65,0.78
39375,8.6,0.57
39376,13.28,0.75
39377,8.24,0.49
39378,8.41,0.65
39379,8.26,0.73
39380,8.77,0.44
39381,9.62,0.6
39382,13.09,1.04
39383,9.66,1.03
39384,10.54,0.73
39385,7.37,0.54
39386,13.78,0.78
39387,5.67,0.49
39388,6.52,0.35
39389,8.28,0.41
39390,8.79,0.44
39391,4.65,0.43
39392,12.48,0.61
39393,10.77,0.8
39394,9.62,0.76
39395,8.44,0.48
39396,5.06,0.34
39397,5.97,0.37
39398,11.79,0.6
39399,9.28,0.66
39400,33.96,1.72
39401,17.03,0.82
39402,16.9,0.56
39403,6.79,0.44
39404,5.64,0.45
39405,9.76,0.69
39406,9.67,0.55
39407,9.27,0.51
39408,16.1,0.66
39409,11.13,0.65
39410,11.46,0.59
39411,9.71,0.6
39412,6.39,0.39
39413,20.98,1.16
39414,10.47,0.68
39415,34.94,1.55
39416,6.34,0.42
39417,6.97,0.35
39418,12.84,0.68
39419,12.52,1.04
39420,6.97,0.53
39421,9.41,0.77
39422,7.31,0.46
39423,9.67,0.85
39424,3.96,0.34
39425,6.27,0.46
39426,7.58,0.34
39427,5.87,0.51
39428,8.09,0.49
39429,9.82,0.62
39430,7.13,0.66
39431,6.84,0.35
39432,10.54,0.43
39433,7.84,0.38
39434,13.29,0.7
39435,11.85,0.63
39436,36.2,1.79
39437,12.7,0.56
39438,8.01,0.47
39439,8.54,0.5
39440,9.6,0.61
39441,13.62,0.73
39442,6.42,0.51
39443,8.38,0.5
39444,7.74,0.39
39445,6.11,0.5
39446,16.63,0.63
39447,59.42,0.93
39448,7.69,0.48
39449,5.77,0.43
39450,5.78,0.39
39451,7.52,0.53
39452,4.55,0.4
39453,49.77,1.43
39454,23.89,1.05
39455,7.14,0.42
39456,5.23,0.46
39457,9.52,0.53
39458,5.92,0.62
39459,9.28,0.5
39460,7.78,0.53
39461,9.6,0.49
39462,5.99,0.37
39463,6.43,0.66
39464,23.6,0.97
39465,6.54,0.45
39466,10.67,0.55
39467,7.75,0.53
39468,8.95,0.59
39469,6.75,0.43
39470,37.69,0.96
39471,9.26,0.52
39472,8.46,0.5
39473,8.1,0.44
39474,9.2,0.57
39475,8.32,0.7
39476,7.33,0.67
39477,7.34,0.48
39478,8.54,0.4
39479,5.36,0.36
39480,8.83,0.48
39481,34.63,1.23
39482,9.24,0.55
39483,9.77,0.64
39484,6.44,0.43
39485,9.54,0.81
39486,7.95,0.62
39487,5.04,0.35
39488,8.49,0.47
39489,6.05,0.48
39490,7.87,0.57
39491,5.47,0.55
39492,7.17,0.6
39493,5.45,0.4
39494,32.22,1.02
39495,11.64,0.54
39496,7.5,0.74
39497,8.41,0.45
39498,6.78,0.33
39499,46.26,0.67
39500,11.3,0.54
39501,8.03,0.53
39502,5.22,0.49
39503,13.55,0.76
39504,15.66,0.71
39505,9.57,0.71
39506,28.9,0.93
39507,9.39,0.51
39508,6.84,0.61
39509,7.55,0.67
39510,12.98,0.98
39511,7.67,0.37
39512,6.87,0.58
39513,5.83,0.57
39514,9.27,0.75
39515,37.76,2.69
39516,11.18,0.58
39517,12.13,0.58
39518,10.3,0.5
39519,58.36,1.15
39520,5.58,0.49
39521,5.83,0.42
39522,8.99,0.53
39523,8.04,0.53
39524,33.51,0.96
39525,30.13,0.96
39526,9.95,0.7
39527,6.34,0.53
39528,7.29,0.52
39529,6.79,0.35
39530,7.06,0.54
39531,10.73,0.75
39532,5.72,0.32
39533,7.05,0.31
39534,10.84,0.66
39535,5.67,0.44
39536,10.56,0.58
39537,29.56,1.03
39538,8.64,0.76
39539,9.92,0.47
39540,8.34,0.33
39541,9.08,0.51
39542,8.99,0.6
39543,7.52,0.46
39544,9.62,0.48
39545,6.46,0.58
39546,51.18,1.02
39547,10.93,0.65
39548,5.93,0.4
39549,7.66,0.49
39550,11.28,0.72
39551,4.24,0.39
39552,10.47,0.81
39553,22.32,0.99
39554,6.0,0.48
39555,5.24,0.41
39556,10.46,0.71
39557,9.73,0.61
39558,6.86,0.59
39559,7.48,0.64
39560,10.54,0.75
39561,9.7,0.73
39562,8.53,0.34
39563,7.96,0.41
39564,18.51,0.91
39565,6.57,0.44
39566,6.03,0.51
39567,8.95,0.64
39568,6.12,0.45
39569,12.18,0.51
39570,6.41,0.47
39571,10.07,0.51
39572,10.8,0.62
39573,7.0,0.58
39574,8.22,0.73
39575,5.47,0.39
39576,8.06,0.53
39577,5.47,0.45
39578,11.46,0.85
39579,7.01,0.59
39580,6.8,0.62
39581,10.95,0.61
39582,5.91,0.35
39583,7.9,0.47
39584,6.98,0.35
39585,6.88,0.6
39586,7.5,0.54
39587,7.75,0.45
39588,6.19,0.39
39589,11.77,0.78
39590,18.08,0.63
39591,501.69,7.44
39592,5.58,0.42
39593,5.2,0.27
39594,28.81,0.88
39595,5.63,0.54
39596,31.32,1.1
39597,17.96,1.45
39598,5.4,0.4
39599,6.96,0.32
39600,10.56,0.58
39601,8.31,0.58
39602,7.37,0.41
39603,18.31,1.04
39604,6.43,0.43
39605,6.33,0.5
39606,5.55,0.42
39607,14.75,0.62
39608,16.85,0.71
39609,6.1,0.41
39610,10.55,0.89
39611,6.92,0.39
39612,10.11,0.69
39613,33.27,0.88
39614,16.83,0.95
39615,12.86,0.49
39616,9.51,0.64
39617,7.28,0.35
39618,7.85,0.42
39619,11.65,0.58
39620,5.3,0.45
39621,24.2,1.43
39622,9.85,0.35
39623,10.96,0.57
39624,36.41,1.35
39625,8.4,0.45
39626,9.33,0.62
39627,13.73,1.0
39628,5.86,0.39
39629,20.37,1.1
39630,6.26,0.66
39631,5.45,0.42
39632,6.63,0.49
39633,8.75,0.7
39634,9.99,0.8
39635,9.01,0.51
39636,24.72,0.97
39637,11.67,0.82
39638,7.18,0.38
39639,8.15,0.75
39640,7.68,0.7
39641,29.3,1.04
39642,8.59,0.54
39643,11.41,0.59
39644,14.55,0.8
39645,16.81,0.98
39646,11.16,0.87
39647,9.83,0.75
39648,13.63,0.57
39649,8.75,0.66
39650,5.62,0.43
39651,12.65,0.85
39652,6.12,0.36
39653,8.94,0.48
39654,11.49,0.73
39655,8.32,0.36
39656,10.44,0.6
39657,9.93,0.44
39658,5.78,0.47
39659,9.03,0.39
39660,6.42,0.37
39661,8.54,0.37
39662,71.13,0.76
39663,7.89,0.45
39664,6.99,0.49
39665,14.39,0.73
39666,6.0,0.41
39667,7.48,0.45
39668,7.46,0.47
39669,8.24,0.63
39670,9.37,0.52
39671,6.24,0.37
39672,8.01,0.49
39673,8.05,0.53
39674,8.03,0.37
39675,5.3,0.39
39676,8.02,0.58
39677,9.07,0.46
39678,9.76,0.76
39679,8.5,0.48
39680,15.08,0.99
39681,4.3,0.5
39682,8.87,0.62
39683,10.07,0.52
39684,5.08,0.37
39685,27.41,1.5
39686,9.94,0.63
39687,6.47,0.52
39688,7.03,0.52
39689,3.42,0.38
39690,20.59,0.92
39691,15.77,1.36
39692,11.7,1.02
39693,7.81,0.46
39694,6.32,0.45
39695,9.37,0.55
39696,22.02,0.64
39697,8.33,0.43
39698,12.65,0.62
39699,9.55,0.63
39700,12.43,1.01
39701,8.96,0.38
39702,6.05,0.56
39703,9.48,0.47
39704,8.13,0.55
39705,11.65,0.85
39706,7.48,0.32
39707,6.44,0.38
39708,10.17,0.55
39709,7.35,0.45
39710,14.31,0.53
39711,10.9,0.81
39712,10.87,0.57
39713,12.14,0.91
39714,8.34,0.74
39715,11.78,0.65
39716,7.16,0.46
39717,7.14,0.52
39718,5.78,0.34
39719,5.39,0.4
39720,11.13,0.77
39721,3.7,0.31
39722,8.82,0.53
39723,8.31,0.55
39724,5.93,0.46
39725,18.55,0.64
39726,9.27,0.55
39727,8.23,0.31
39728,6.41,0.45
39729,5.77,0.51
39730,47.36,0.87
39731,8.04,0.5
39732,12.16,0.7
39733,5.69,0.44
39734,20.46,1.11
39735,9.41,0.6
39736,9.06,0.54
39737,12.65,0.9
39738,13.39,0.65
39739,4.88,0.38
39740,54.38,1.28
39741,6.49,0.31
39742,8.34,0.5
39743,8.75,0.51
39744,9.18,0.57
39745,10.25,0.48
39746,5.81,0.6
39747,6.05,0.58
39748,7.19,0.43
39749,9.04,0.46
39750,6.82,0.38
39751,4.7,0.33
39752,59.8,1.34
39753,7.07,0.53
39754,8.64,0.62
39755,9.47,0.54
39756,10.64,0.66
39757,7.38,0.53
39758,7.82,0.43
39759,8.38,0.57
39760,6.45,0.42
39761,9.3,0.57
39762,7.55,0.45
39763,7.89,0.46
39764,7.43,0.33
39765,5.11,0.45
39766,6.27,0.44
39767,6.06,0.49
39768,7.33,0.41
39769,12.8,1.15
39770,40.55,1.51
39771,9.02,0.65
39772,20.39,0.84
39773,5.5,0.47
39774,7.23,0.52
39775,6.59,0.56
39776,8.98,0.84
39777,9.37,0.61
39778,8.01,0.53
39779,8.56,0.44
39780,12.33,0.86
39781,5.74,0.44
39782,8.63,0.59
39783,10.32,0.63
39784,11.2,0.64
39785,6.02,0.28
39786,8.2,0.6
39787,12.26,0.62
39788,11.45,0.65
39789,7.99,0.64
39790,5.8,0.57
39791,7.65,0.39
39792,7.18,0.61
39793,6.13,0.42
39794,11.17,0.71
39795,5.57,0.3
39796,12.36,0.74
39797,10.25,0.48
39798,6.78,0.44
39799,9.21,0.68
39800,14.99,0.85
39801,5.69,0.33
39802,5.51,0.39
39803,5.42,0.51
39804,19.95,1.11
39805,9.57,0.7
39806,5.37,0.28
39807,13.62,0.76
39808,5.99,0.52
39809,7.43,0.42
39810,6.91,0.59
39811,23.48,0.9
39812,31.84,0.76
39813,6.84,0.45
39814,6.43,0.45
39815,8.44,0.47
39816,10.64,0.66
39817,9.47,0.54
39818,9.29,0.54
39819,7.47,0.55
39820,9.54,0.61
39821,10.74,0.66
39822,10.45,0.56
39823,5.38,0.45
39824,10.86,0.58
39825,6.36,0.35
39826,8.13,0.68
39827,15.57,1.08
39828,8.3,0.5
39829,12.04,0.71
39830,6.61,0.48
39831,6.21,0.39
39832,4.83,0.48
39833,12.26,0.55
39834,31.4,1.35
39835,9.68,0.4
39836,7.17,0.48
39837,9.36,0.4
39838,20.03,0.82
39839,12.32,0.82
39840,10.03,0.83
39841,7.22,0.59
39842,8.39,0.49
39843,8.5,0.62
39844,8.17,0.49
39845,8.24,0.57
39846,6.84,0.36
39847,6.38,0.45
39848,7.02,0.36
39849,30.53,0.74
39850,45.9,0.81
39851,8.24,0.46
39852,6.94,0.33
39853,7.97,0.62
39854,9.65,0.47
39855,7.22,0.41
39856,9.6,0.71
39857,6.08,0.43
39858,6.51,0.62
39859,6.7,0.62
39860,11.06,0.64
39861,6.86,0.51
39862,5.84,0.51
39863,40.78,1.29
39864,10.31,0.61
39865,11.45,0.65
39866,12.24,0.84
39867,8.99,0.7
39868,38.5,1.06
39869,12.52,0.61
39870,26.22,1.04
39871,9.21,0.68
39872,8.18,0.39
39873,7.58,0.6
39874,8.89,0.64
39875,12.32,0.8
39876,5.6,0.51
39877,7.15,0.74
39878,9.23,0.65
39879,7.74,0.45
39880,6.8,0.58
39881,6.34,0.4
39882,6.28,0.45
39883,22.89,0.91
39884,10.58,0.58
39885,5.82,0.44
39886,5.26,0.4
39887,9.14,0.53
39888,14.87,0.81
39889,17.82,0.83
39890,12.54,0.85
39891,7.99,0.65
39892,5.95,0.52
39893,9.76,0.64
39894,12.57,0.63
39895,9.01,0.65
39896,16.97,0.9
39897,32.55,0.89
39898,12.42,0.6
39899,11.04,0.8
39900,6.18,0.5
39901,26.31,1.07
39902,6.39,0.43
39903,12.31,0.84
39904,6.24,0.36
39905,35.52,1.11
39906,22.3,0.94
39907,5.95,0.45
39908,40.18,1.65
39909,6.12,0.43
39910,6.99,0.33
39911,9.52,0.58
39912,11.03,0.8
39913,8.79,0.64
39914,10.33,0.71
39915,10.72,0.52
39916,13.55,0.99
39917,9.07,0.54
39918,15.52,0.66
39919,7.19,0.58
39920,9.54,0.64
39921,12.0,0.7
39922,9.76,0.65
39923,10.97,0.64
39924,8.79,0.74
39925,5.38,0.55
39926,4.83,0.46
39927,17.24,0.72
39928,11.7,0.8
39929,9.96,0.49
39930,27.27,0.92
39931,10.31,0.72
39932,37.64,1.11
39933,8.58,0.6
39934,7.11,0.57
39935,6.84,0.4
39936,6.47,0.43
39937,11.05,0.52
39938,5.38,0.55
39939,8.99,0.7
39940,12.24,0.84
39941,6.41,0.38
39942,12.14,0.69
39943,7.96,0.6
39944,6.99,0.55
39945,12.88,0.6
39946,16.39,0.67
39947,56.01,0.87
39948,7.53,0.48
39949,7.95,0.41
39950,6.58,0.57
39951,9.44,0.54
39952,9.28,0.72
39953,4.83,0.46
39954,4.75,0.46
39955,7.44,0.75
39956,15.65,0.89
39957,7.9,0.45
39958,8.78,0.69
39959,5.75,0.56
39960,9.07,0.55
39961,8.28,0.48
39962,6.64,0.58
39963,7.83,0.58
39964,7.77,0.59
39965,8.78,0.68
39966,7.35,0.5
39967,7.48,0.47
39968,20.55,1.15
39969,12.37,0.83
39970,10.06,0.49
39971,8.8,0.44
39972,6.07,0.42
39973,6.68,0.48
39974,5.35,0.41
39975,6.79,0.56
39976,6.08,0.42
39977,7.12,0.53
39978,28.61,0.97
39979,9.54,0.5
39980,10.65,0.52
39981,6.68,0.31
39982,14.17,0.81
39983,7.57,0.59
39984,7.24,0.58
39985,10.0,0.67
39986,10.42,0.54
39987,37.39,0.83
39988,39.73,0.82
39989,44.49,1.19
39990,9.62,0.47
39991,8.66,0.63
39992,10.71,0.6
39993,10.62,0.92
39994,15.86,0.81
39995,17.44,0.94
39996,10.17,0.49
39997,5.88,0.4
39998,10.57,0.48
39999,5.94,0.33
40000,28.56,1.26
40001,5.54,0.29
40002,5.76,0.42
40003,17.82,0.83
40004,14.87,0.81
40005,5.17,0.46
40006,10.36,0.61
40007,9.64,0.51
40008,61.21,1.88
40009,7.59,0.44
40010,13.62,0.86
40011,8.36,0.49
40012,8.42,0.42
40013,36.38,1.29
40014,5.93,0.59
40015,10.08,0.62
40016,112.54,2.15
40017,7.62,0.52
40018,6.91,0.44
40019,10.84,0.8
40020,4.55,0.39
40021,8.32,0.65
40022,5.57,0.44
40023,12.89,0.83
40024,5.69,0.46
40025,7.01,0.56
40026,6.4,0.53
40027,9.07,0.46
40028,8.94,0.61
40029,10.94,0.74
40030,9.08,0.77
40031,9.46,0.69
40032,7.72,0.55
40033,6.92,0.52
40034,9.13,0.59
40035,9.46,0.55
40036,6.44,0.47
40037,10.87,0.67
40038,86.83,0.83
40039,12.26,0.75
40040,6.64,0.37
40041,5.96,0.46
40042,11.02,0.5
40043,11.09,0.58
40044,12.42,0.97
40045,28.46,0.86
40046,7.96,0.55
40047,6.71,0.52
40048,9.14,0.62
40049,9.26,0.73
40050,22.49,0.86
40051,7.25,0.49
40052,18.33,1.02
40053,10.07,0.74
40054,11.78,0.58
40055,32.15,0.81
40056,9.46,0.39
40057,10.2,0.69
40058,8.81,0.6
40059,8.16,0.71
40060,9.71,0.54
40061,6.27,0.44
40062,20.23,1.21
40063,18.57,0.65
40064,9.67,0.81
40065,6.8,0.58
40066,5.76,0.43
40067,7.84,0.4
40068,8.89,0.52
40069,13.16,0.56
40070,9.25,0.44
40071,7.61,0.48
40072,6.01,0.32
40073,7.46,0.51
40074,23.93,0.73
40075,9.15,0.5
40076,7.05,0.43
40077,13.36,0.75
40078,37.39,0.83
40079,7.04,0.36
40080,14.72,0.73
40081,14.24,0.67
40082,11.29,0.66
40083,7.84,0.57
40084,8.07,0.41
40085,6.83,0.45
40086,10.63,0.59
40087,7.3,0.53
40088,6.65,0.42
40089,10.82,0.45
40090,9.68,0.76
40091,7.38,0.55
40092,31.84,0.8
40093,7.57,0.59
40094,10.72,0.8
40095,7.57,0.41
40096,8.86,0.81
40097,6.67,0.49
40098,6.74,0.51
40099,6.75,0.43
40100,14.76,0.79
40101,36.75,0.72
40102,12.34,0.76
40103,11.5,0.49
40104,25.06,0.8
40105,6.79,0.47
40106,6.63,0.47
40107,7.58,0.38
40108,20.16,0.58
40109,18.57,0.65
40110,28.52,1.09
40111,13.62,0.73
40112,6.1,0.41
40113,7.34,0.54
40114,6.27,0.44
40115,20.23,1.21
40116,50.93,1.2
40117,10.0,0.67
40118,10.42,0.54
40119,7.24,0.58
40120,5.61,0.57
40121,10.6,0.63
40122,7.81,0.57
40123,6.84,0.68
40124,13.36,0.59
40125,12.12,0.73
40126,8.45,0.57
40127,7.27,0.48
40128,5.27,0.32
40129,26.9,0.97
40130,5.27,0.38
40131,5.8,0.52
40132,7.8,0.65
40133,5.43,0.29
40134,7.16,0.37
40135,11.12,0.66
40136,12.28,0.63
40137,10.74,0.83
40138,8.46,0.57
40139,11.33,0.7
40140,6.45,0.71
40141,23.88,0.74
40142,7.94,0.38
40143,14.3,0.93
40144,35.98,2.09
40145,42.57,1.34
40146,27.07,1.38
40147,5.79,0.46
40148,12.85,0.86
40149,11.63,0.52
40150,9.89,0.65
40151,8.41,0.64
40152,6.4,0.37
40153,10.14,0.69
40154,6.76,0.42
40155,7.42,0.47
40156,10.0,0.51
40157,10.18,0.52
40158,7.53,0.49
40159,8.43,0.55
40160,8.89,0.47
40161,29.13,1.05
40162,8.97,0.65
40163,6.07,0.34
40164,8.8,0.71
40165,13.76,0.69
40166,7.29,0.45
40167,8.87,0.59
40168,16.48,1.27
40169,7.4,0.54
40170,9.23,0.44
40171,6.47,0.5
40172,5.47,0.47
40173,7.86,0.52
40174,10.07,0.65
40175,7.78,0.48
40176,7.56,0.54
40177,11.58,0.62
40178,6.5,0.44
40179,8.55,0.65
40180,6.3,0.42
40181,6.87,0.39
40182,7.19,0.61
40183,5.46,0.46
40184,7.08,0.41
40185,13.77,0.96
40186,5.67,0.36
40187,5.7,0.32
40188,6.96,0.55
40189,19.64,0.72
40190,7.67,0.52
40191,15.93,0.82
40192,23.56,2.42
40193,6.49,0.43
40194,6.39,0.46
40195,7.5,0.51
40196,6.5,0.39
40197,13.55,0.99
40198,5.96,0.47
40199,12.62,0.7
40200,4.89,0.34
40201,5.04,0.51
40202,5.92,0.35
40203,5.72,0.41
40204,7.78,0.45
40205,6.72,0.54
40206,8.86,0.45
40207,9.03,0.5
40208,10.13,0.68
40209,4.65,0.41
40210,6.15,0.48
40211,9.23,0.55
40212,7.08,0.55
40213,10.0,0.64
40214,6.01,0.54
40215,9.28,0.6
40216,10.78,0.64
40217,7.12,0.5
40218,13.63,0.81
40219,5.95,0.52
40220,36.54,1.39
40221,11.01,0.56
40222,14.86,0.83
40223,21.93,0.72
40224,11.09,0.63
40225,38.01,1.67
40226,5.75,0.55
40227,7.84,0.46
40228,21.63,0.57
40229,17.11,1.28
40230,13.5,0.6
40231,5.42,0.48
40232,6.06,0.44
40233,7.1,0.5
40234,9.58,0.4
40235,8.69,0.59
40236,6.97,0.53
40237,27.77,1.14
40238,9.25,0.53
40239,7.09,0.65
40240,7.07,0.33
40241,7.95,0.59
40242,7.75,0.67
40243,5.44,0.46
40244,9.51,0.53
40245,13.52,0.93
40246,9.36,0.72
40247,17.41,1.56
40248,52.42,1.11
40249,11.55,0.68
40250,16.98,0.64
40251,8.77,0.38
40252,8.16,0.43
40253,8.74,0.53
40254,8.48,0.81
40255,7.28,0.6
40256,7.86,0.42
40257,7.13,0.54
40258,27.8,0.62
40259,5.84,0.39
40260,7.79,0.46
40261,13.92,0.84
40262,8.18,0.51
40263,7.09,0.42
40264,6.0,0.44
40265,29.89,0.83
40266,37.99,1.13
40267,8.87,0.48
40268,5.59,0.52
40269,7.11,0.65
40270,33.63,1.15
40271,6.46,0.45
40272,40.8,1.66
40273,11.94,0.62
40274,8.63,0.31
40275,7.62,0.39
40276,22.45,0.75
40277,8.69,0.85
40278,9.66,0.6
40279,7.11,0.56
40280,7.57,0.59
40281,8.62,0.42
40282,9.17,0.81
40283,7.46,0.47
40284,8.43,0.47
40285,9.03,0.6
40286,6.32,0.57
40287,6.08,0.37
40288,9.47,0.59
40289,7.87,0.38
40290,6.33,0.41
40291,23.87,1.54
40292,16.15,0.82
40293,6.1,0.48
40294,8.47,0.39
40295,7.85,0.49
40296,86.49,1.44
40297,6.3,0.48
40298,8.23,0.47
40299,6.5,0.45
40300,10.38,0.47
40301,7.8,0.58
40302,8.06,0.48
40303,6.59,0.64
40304,4.82,0.3
40305,7.4,0.34
40306,9.17,0.49
40307,11.25,0.5
40308,8.59,0.62
40309,7.73,0.48
40310,6.03,0.34
40311,6.89,0.6
40312,9.55,0.45
40313,7.57,0.59
40314,11.44,0.74
40315,9.89,0.48
40316,16.55,0.71
40317,6.99,0.62
40318,11.39,0.76
40319,14.41,0.61
40320,5.52,0.4
40321,12.72,0.61
40322,7.86,0.46
40323,4.46,0.4
40324,8.44,0.71
40325,12.16,0.64
40326,79.63,1.43
40327,7.57,0.59
40328,6.86,0.59
40329,5.59,0.51
40330,13.12,0.79
40331,9.54,0.58
40332,28.59,1.74
40333,8.72,0.88
40334,10.44,0.46
40335,7.18,0.5
40336,12.33,0.68
40337,9.71,0.46
40338,7.81,0.66
40339,14.35,1.15
40340,7.0,0.48
40341,4.4,0.39
40342,8.22,0.64
40343,17.19,0.87
40344,11.95,0.47
40345,5.87,0.44
40346,8.39,0.42
40347,6.1,0.45
40348,5.39,0.43
40349,9.89,0.64
40350,11.7,0.6
40351,8.74,0.64
40352,9.64,0.43
40353,5.15,0.46
40354,11.21,0.5
40355,12.33,1.02
40356,8.78,0.63
40357,5.28,0.28
40358,28.98,0.79
40359,4.74,0.44
40360,11.25,0.67
40361,29.36,0.9
40362,6.64,0.35
40363,37.24,0.83
40364,8.6,0.59
40365,8.79,0.64
40366,5.6,0.36
40367,10.63,0.71
40368,6.51,0.41
40369,51.79,0.86
40370,5.18,0.4
40371,7.66,0.32
40372,6.46,0.59
40373,6.24,0.43
40374,8.04,0.48
40375,24.66,0.7
40376,5.4,0.38
40377,8.43,0.55
40378,10.06,0.85
40379,7.47,0.51
40380,9.59,0.39
40381,7.28,0.56
40382,13.25,1.05
40383,14.03,0.72
40384,7.63,0.59
40385,5.37,0.39
40386,6.12,0.42
40387,6.92,0.65
40388,7.65,0.46
40389,17.45,1.02
40390,8.14,0.58
40391,24.69,0.72
40392,20.77,1.26
40393,12.15,0.75
40394,6.19,0.49
40395,11.55,0.72
40396,6.11,0.51
40397,41.36,0.88
40398,7.44,0.41
40399,10.15,0.53
40400,9.18,0.62
40401,35.72,0.69
40402,10.75,0.73
40403,8.35,0.51
40404,10.43,0.7
40405,5.26,0.44
40406,9.27,0.56
40407,7.1,0.59
40408,17.5,0.72
40409,6.25,0.38
40410,6.29,0.54
40411,6.22,0.43
40412,7.23,0.62
40413,11.95,0.57
40414,14.55,0.72
40415,8.39,0.55
40416,15.92,0.57
40417,7.08,0.43
40418,5.48,0.36
40419,7.73,0.42
40420,5.16,0.5
40421,6.08,0.44
40422,6.73,0.4
40423,5.71,0.33
40424,10.97,0.59
40425,8.24,0.64
40426,5.69,0.34
40427,8.54,0.44
40428,7.01,0.4
40429,14.01,0.77
40430,9.07,0.54
40431,5.57,0.45
40432,16.68,0.99
40433,6.4,0.54
40434,6.19,0.36
40435,26.02,0.55
40436,7.46,0.44
40437,6.85,0.5
40438,9.97,0.48
40439,6.45,0.54
40440,7.53,0.53
40441,8.26,0.57
40442,8.84,0.65
40443,5.66,0.42
40444,7.86,0.35
40445,6.1,0.49
40446,9.65,0.62
40447,8.74,0.72
40448,6.39,0.45
40449,5.32,0.52
40450,9.14,0.56
40451,7.87,0.52
40452,9.67,0.71
40453,5.3,0.47
40454,6.29,0.39
40455,27.68,0.74
40456,5.01,0.5
40457,5.03,0.35
40458,7.24,0.53
40459,8.45,0.57
40460,6.81,0.44
40461,5.53,0.47
40462,6.11,0.4
40463,14.43,1.15
40464,40.07,1.88
40465,10.38,0.53
40466,7.71,0.6
40467,8.62,0.47
40468,9.19,0.76
40469,4.45,0.4
40470,5.87,0.53
40471,39.29,0.92
40472,8.78,0.45
40473,5.33,0.41
40474,7.49,0.64
40475,6.33,0.44
40476,6.65,0.4
40477,58.58,0.63
40478,18.52,0.64
40479,9.36,0.58
40480,7.2,0.62
40481,19.16,0.6
40482,7.62,0.57
40483,7.43,0.73
40484,20.79,1.13
40485,6.5,0.32
40486,9.11,0.49
40487,7.71,0.41
40488,20.27,0.81
40489,12.48,0.55
40490,6.37,0.49
40491,14.8,1.07
40492,5.66,0.55
40493,12.74,0.66
40494,13.27,0.86
40495,7.18,0.38
40496,10.91,0.65
40497,6.23,0.43
40498,9.08,0.75
40499,7.76,0.39
40500,15.71,0.66
40501,16.97,0.73
40502,9.87,0.68
40503,7.12,0.51
40504,9.58,0.56
40505,17.29,0.79
40506,5.72,0.63
40507,9.79,0.63
40508,8.09,0.47
40509,5.95,0.4
40510,17.94,0.92
40511,6.82,0.44
40512,3.99,0.5
40513,10.75,0.84
40514,29.72,0.83
40515,13.19,0.81
40516,7.94,0.52
40517,6.62,0.45
40518,10.41,0.76
40519,6.13,0.58
40520,7.2,0.55
40521,7.97,0.63
40522,12.34,0.6
